2.264770507812500000e+00,0.000000000000000000e+00,3.166496753692626953e-08,8.157075683593750000e+03,6.693948974609375000e+02,2.033281326293945312e-02,2.776448964141309261e-04,0.000000000000000000e+00,1.557333348500833381e-06,9.765625000000000000e-04,-5.340576171875000000e-05,1.024454832077026367e-08,7.928317871093750000e+03,6.413982543945312500e+02,2.096276730298995972e-02,1.231739901186301722e-07,8.326458811325210263e-08,4.887020850219414569e-07,7.372721557617187500e+02,9.707483673095703125e+01,-6.575086154043674469e-03,8.631190429687500000e+03,5.295515136718750000e+02,1.387228351086378098e-02,8.541952073574066162e-02,1.833151876926422119e-01,4.739728868007659912e-01
2.202270507812500000e+00,7.629394531250000000e-06,-2.887099981307983398e-07,8.110090820312500000e+03,6.629703369140625000e+02,2.155500836670398712e-02,2.715469745453447104e-04,1.150789685766540060e-08,1.339410300715826452e-05,9.765625000000000000e-04,-1.525878906250000000e-05,6.519258022308349609e-09,8.062222167968750000e+03,6.329061279296875000e+02,2.325104922056198120e-02,1.211282096846844070e-07,2.410908805927647336e-08,2.803855352340178797e-07,1.579055908203125000e+03,-1.000171585083007812e+02,-2.343481406569480896e-02,8.665644531250000000e+03,6.486547851562500000e+02,3.273297846317291260e-02,1.822202503681182861e-01,1.541916579008102417e-01,7.159389257431030273e-01
-1.693029785156250000e+01,7.629394531250000000e-06,4.367902874946594238e-07,8.058440429687500000e+03,6.585718383789062500e+02,2.276014909148216248e-02,2.100939862430095673e-03,1.158475715357099034e-08,1.919101123348809779e-05,2.441406250000000000e-04,-4.577636718750000000e-05,7.450580596923828125e-09,8.126416503906250000e+03,6.428571777343750000e+02,2.450781315565109253e-02,3.004283755103642761e-08,7.120767975266062422e-08,3.040083811356453225e-07,2.071759277343750000e+03,-2.576949462890625000e+02,-3.416856378316879272e-02,9.168987304687500000e+03,7.267618408203125000e+02,4.045177251100540161e-02,2.259528934955596924e-01,3.545796275138854980e-01,8.446741104125976562e-01
4.088134765625000000e+01,7.629394531250000000e-06,-2.961605787277221680e-07,8.097786132812500000e+03,6.565288085937500000e+02,2.400629594922065735e-02,5.048459861427545547e-03,1.162080653926977902e-08,1.233678813150618225e-05,6.103515625000000000e-04,-9.918212890625000000e-05,6.519258022308349609e-09,8.197160156250000000e+03,6.606791992187500000e+02,2.612977102398872375e-02,7.445890304325075704e-08,1.501214654808791238e-07,2.494954003395832842e-07,2.435784423828125000e+03,-4.165019836425781250e+02,-3.844248875975608826e-02,9.382413085937500000e+03,7.970214843750000000e+02,4.127809032797813416e-02,2.596117258071899414e-01,5.225731134414672852e-01,9.313049316406250000e-01
-1.032458496093750000e+01,2.288818359375000000e-05,1.760199666023254395e-07,8.034982910156250000e+03,6.555340576171875000e+02,2.522782236337661743e-02,1.284954138100147247e-03,3.491532396537877503e-08,6.977215889492072165e-06,1.464843750000000000e-03,-3.814697265625000000e-05,6.519258022308349609e-09,8.238460937500000000e+03,6.863182983398437500e+02,2.858382090926170349e-02,1.778055036538717104e-07,5.558204208000461222e-08,2.280751090211197152e-07,2.568266113281250000e+03,-5.148792724609375000e+02,-3.805568441748619080e-02,9.413531250000000000e+03,9.332198486328125000e+02,3.805568441748619080e-02,2.728270590305328369e-01,5.517234206199645996e-01,1.000000000000000000e+00
-3.085961914062500000e+01,1.525878906250000000e-05,-3.818422555923461914e-07,8.004883300781250000e+03,6.547013549804687500e+02,2.637638151645660400e-02,3.855099203065037727e-03,2.330648740667129459e-08,1.447667364118387923e-05,9.765625000000000000e-04,-9.918212890625000000e-05,3.725290298461914062e-09,8.237583007812500000e+03,7.081176757812500000e+02,3.032902069389820099e-02,1.185496429911836458e-07,1.400644720206400962e-07,1.228292347832393716e-07,1.735579101562500000e+03,-3.960488891601562500e+02,-3.202605247497558594e-02,8.850196289062500000e+03,9.631255493164062500e+02,3.724224120378494263e-02,1.961062848567962646e-01,4.112121164798736572e-01,8.599389195442199707e-01
-2.870166015625000000e+01,-7.629394531250000000e-06,1.722946763038635254e-07,7.998720214843750000e+03,6.539695434570312500e+02,2.746182680130004883e-02,3.588281571865081787e-03,1.166628393889368454e-08,6.273970029724296182e-06,4.882812500000000000e-04,-6.866455078125000000e-05,3.725290298461914062e-09,8.217964843750000000e+03,7.320126953125000000e+02,3.223192319273948669e-02,5.941632252870476805e-08,9.380240584277999005e-08,1.155776629957472323e-07,1.542960205078125000e+03,-2.829974365234375000e+02,-2.780097723007202148e-02,8.779253906250000000e+03,9.745157470703125000e+02,4.077163338661193848e-02,1.757507175207138062e-01,2.903980016708374023e-01,6.818705797195434570e-01
-2.190917968750000000e+00,2.288818359375000000e-05,-1.033768057823181152e-07,8.017645507812500000e+03,6.532992553710937500e+02,2.848810330033302307e-02,2.732620050664991140e-04,3.503476264654636907e-08,3.628771082730963826e-06,1.098632812500000000e-03,-9.918212890625000000e-05,5.587935447692871094e-09,8.389625000000000000e+03,7.381954956054687500e+02,3.265031427145004272e-02,1.309513635305847856e-07,1.343575348755621235e-07,1.711449186814206769e-07,1.629014526367187500e+03,-2.136846923828125000e+02,-2.635660208761692047e-02,8.978773437500000000e+03,9.711004028320312500e+02,4.162961244583129883e-02,1.814295202493667603e-01,2.200438678264617920e-01,6.331214904785156250e-01
7.167602539062500000e+00,-2.288818359375000000e-05,4.600733518600463867e-07,8.019814941406250000e+03,6.526647338867187500e+02,2.946154028177261353e-02,8.937366656027734280e-04,3.506882251258502947e-08,1.561606586619745940e-05,9.155273437500000000e-04,7.629394531250000000e-06,9.313225746154785156e-09,8.592218750000000000e+03,7.473352050781250000e+02,3.296241909265518188e-02,1.065530739197129151e-07,1.020879825119891393e-08,2.825407250384159852e-07,1.331672241210937500e+03,-1.445995788574218750e+02,-2.412435784935951233e-02,8.734000976562500000e+03,9.707962036132812500e+02,4.308840632438659668e-02,1.524699032306671143e-01,1.489494740962982178e-01,5.598804950714111328e-01
-3.130187988281250000e+01,7.629394531250000000e-06,-5.681067705154418945e-08,7.974333496093750000e+03,6.520490722656250000e+02,3.038405627012252808e-02,3.925328608602285385e-03,1.170064489741662328e-08,1.869752850325312465e-06,7.934570312500000000e-04,-3.051757812500000000e-05,5.587935447692871094e-09,8.720304687500000000e+03,7.415338745117187500e+02,3.426179289817810059e-02,9.098960163100855425e-08,4.115466367693443317e-08,1.630952368714133627e-07,5.054432678222656250e+02,-1.984426879882812500e+01,-1.280668471008539200e-02,9.400576171875000000e+03,9.127004394531250000e+02,4.243925213813781738e-02,5.376726388931274414e-02,2.174236811697483063e-02,3.017650842666625977e-01
-1.612902832031250000e+01,0.000000000000000000e+00,-2.868473529815673828e-07,7.982522460937500000e+03,6.514411621093750000e+02,3.126028552651405334e-02,2.020542742684483528e-03,0.000000000000000000e+00,9.176094863505568355e-06,1.342773437500000000e-03,-6.866455078125000000e-05,5.587935447692871094e-09,8.777816406250000000e+03,7.283486938476562500e+02,3.563082963228225708e-02,1.529735129679465899e-07,9.427428437902563019e-08,1.568286620567960199e-07,-3.288194885253906250e+02,8.894406127929687500e+01,-1.691924408078193665e-03,1.051015039062500000e+04,8.533228759765625000e+02,4.282180219888687134e-02,3.128589689731597900e-02,1.042326018214225769e-01,3.951081633567810059e-02
-1.156079101562500000e+01,0.000000000000000000e+00,3.427267074584960938e-07,7.980034179687500000e+03,6.508333129882812500e+02,3.209365904331207275e-02,1.448714523576200008e-03,0.000000000000000000e+00,1.067895391315687448e-05,1.037597656250000000e-03,1.525878906250000000e-05,7.450580596923828125e-09,8.829751953125000000e+03,7.235147094726562500e+02,3.730966150760650635e-02,1.175115329488107818e-07,2.108981256299102824e-08,1.996957479377670097e-07,-9.640249633789062500e+02,1.643666992187500000e+02,9.509233757853507996e-03,1.124585449218750000e+04,7.881451416015625000e+02,4.324084520339965820e-02,8.572269231081008911e-02,2.085487693548202515e-01,2.199132293462753296e-01
1.008227539062500000e+01,1.525878906250000000e-05,-4.507601261138916016e-07,7.994476074218750000e+03,6.502203979492187500e+02,3.288445249199867249e-02,1.261155237443745136e-03,2.346710381573302584e-08,1.370739300909917802e-05,1.342773437500000000e-03,-3.051757812500000000e-05,9.313225746154785156e-09,8.873658203125000000e+03,7.246795654296875000e+02,3.917637467384338379e-02,1.513212879444836290e-07,4.211182513813582773e-08,2.377255583496662439e-07,-1.001198486328125000e+03,1.518722534179687500e+02,1.986372470855712891e-02,1.135782617187500000e+04,7.945014038085937500e+02,4.815499484539031982e-02,8.815053850412368774e-02,1.911541670560836792e-01,4.124956130981445312e-01
-6.261840820312500000e+00,1.525878906250000000e-05,1.639127731323242188e-07,7.970734863281250000e+03,6.495987548828125000e+02,3.363783657550811768e-02,7.856039446778595448e-04,2.348956051889672381e-08,4.872868885286152363e-06,1.037597656250000000e-03,-3.051757812500000000e-05,5.587935447692871094e-09,8.879464843750000000e+03,7.245598754882812500e+02,4.071114212274551392e-02,1.168536272189157899e-07,4.211878135151891911e-08,1.372581408531914349e-07,-1.440141845703125000e+03,1.175911712646484375e+02,2.049135416746139526e-02,1.152342187500000000e+04,8.369057617187500000e+02,5.212938785552978516e-02,1.249751895666122437e-01,1.405070573091506958e-01,3.930864036083221436e-01
2.804687500000000000e+00,2.288818359375000000e-05,1.080334186553955078e-07,7.972167968750000000e+03,6.489656982421875000e+02,3.435389325022697449e-02,3.518098965287208557e-04,3.526871239500906086e-08,3.144721176795428619e-06,1.342773437500000000e-03,-1.525878906250000000e-05,9.313225746154785156e-09,8.860698242187500000e+03,7.263677978515625000e+02,4.222510755062103271e-02,1.515426220066729002e-07,2.100697393814243696e-08,2.205613327532773837e-07,-3.529083251953125000e+03,1.379036560058593750e+02,7.815509103238582611e-03,1.194587304687500000e+04,6.627056274414062500e+02,3.623475506901741028e-02,2.954227924346923828e-01,2.080918699502944946e-01,2.156909555196762085e-01
-1.594934082031250000e+01,0.000000000000000000e+00,3.725290298461914062e-07,7.945511718750000000e+03,6.483189697265625000e+02,3.503562882542610168e-02,2.007339615374803543e-03,0.000000000000000000e+00,1.063286254066042602e-05,1.586914062500000000e-03,-6.103515625000000000e-05,7.450580596923828125e-09,8.566600585937500000e+03,6.617495117187500000e+02,3.697856515645980835e-02,1.852443176630913513e-07,9.223302299687929917e-08,2.014837718888884410e-07,-4.434293945312500000e+03,1.146159362792968750e+02,1.819916069507598877e-04,1.170734960937500000e+04,5.791643676757812500e+02,3.180108219385147095e-02,3.787615597248077393e-01,1.978988051414489746e-01,5.722811911255121231e-03
-3.115417480468750000e+00,7.629394531250000000e-06,1.303851604461669922e-08,7.950146972656250000e+03,6.476568603515625000e+02,3.568398952484130859e-02,3.918691654689610004e-04,1.177999475743263247e-08,3.653884164123155642e-07,1.403808593750000000e-03,-9.155273437500000000e-05,3.725290298461914062e-09,8.204083007812500000e+03,5.861738281250000000e+02,3.040621988475322723e-02,1.711109689495060593e-07,1.561869993338405038e-07,1.225173775765142636e-07,-3.023558105468750000e+03,-1.612863159179687500e+01,7.549453526735305786e-03,9.388490234375000000e+03,4.538844604492187500e+02,3.947656974196434021e-02,3.220494389533996582e-01,3.553466498851776123e-02,1.912388503551483154e-01
-2.141424560546875000e+01,2.288818359375000000e-05,1.285225152969360352e-07,7.923328125000000000e+03,6.469777832031250000e+02,3.630187362432479858e-02,2.702683210372924805e-03,3.537707726763983374e-08,3.540382522260188125e-06,1.220703125000000000e-03,-9.155273437500000000e-05,5.587935447692871094e-09,7.995557617187500000e+03,5.564159545898437500e+02,2.768630161881446838e-02,1.526726691736257635e-07,1.645400971028720960e-07,2.018303320028280723e-07,-1.761819091796875000e+03,-8.351705932617187500e+01,1.134868431836366653e-02,7.929432128906250000e+03,4.208520507812500000e+02,4.205787926912307739e-02,2.221872955560684204e-01,1.984475553035736084e-01,2.698349058628082275e-01
-2.275592041015625000e+01,0.000000000000000000e+00,-1.210719347000122070e-07,7.913120605468750000e+03,6.462804565429687500e+02,3.689011931419372559e-02,2.875720150768756866e-03,0.000000000000000000e+00,3.281960971435182728e-06,1.586914062500000000e-03,-4.577636718750000000e-05,7.450580596923828125e-09,7.850922851562500000e+03,5.545758056640625000e+02,2.818909473717212677e-02,2.021308915800545947e-07,8.254303196508772089e-08,2.643072036789817503e-07,-9.846950683593750000e+02,-7.785585021972656250e+01,1.282048970460891724e-02,7.089011718750000000e+03,4.121722412109375000e+02,4.130757227540016174e-02,1.389044225215911865e-01,1.888915449380874634e-01,3.103665709495544434e-01
-1.310852050781250000e+00,2.288818359375000000e-05,4.526227712631225586e-07,7.925330078125000000e+03,6.455634155273437500e+02,3.745155036449432373e-02,1.654003135627135634e-04,3.545458682197022426e-08,1.208555477205663919e-05,1.098632812500000000e-03,-6.103515625000000000e-05,6.519258022308349609e-09,7.736063476562500000e+03,5.802894897460937500e+02,2.972480282187461853e-02,1.420144570829506847e-07,1.051805327278998448e-07,2.193204835521100904e-07,-3.746569824218750000e+02,-6.931005859375000000e+01,1.205819193273782730e-02,6.632208007812500000e+03,4.329777221679687500e+02,3.957714885473251343e-02,5.649053677916526794e-02,1.600776612758636475e-01,3.046756088733673096e-01
-2.134094238281250000e+01,3.051757812500000000e-05,8.195638656616210938e-08,7.895671875000000000e+03,6.448252563476562500e+02,3.798591718077659607e-02,2.702865982428193092e-03,4.732689617981122865e-08,2.157546532544074580e-06,1.464843750000000000e-03,-2.288818359375000000e-05,7.450580596923828125e-09,7.619285644531250000e+03,6.025708007812500000e+02,3.078361600637435913e-02,1.922547312460665125e-07,3.798422198997286614e-08,2.420307225747819757e-07,7.817761230468750000e+01,-5.947139358520507812e+01,1.016099005937576294e-02,6.532408691406250000e+03,4.853235473632812500e+02,3.938458487391471863e-02,1.196765527129173279e-02,1.225396841764450073e-01,2.579940855503082275e-01
9.532470703125000000e+00,-1.525878906250000000e-05,2.980232238769531250e-08,7.916500976562500000e+03,6.440646972656250000e+02,3.849596902728080750e-02,1.204126747325062752e-03,2.369139195934621966e-08,7.741673471173271537e-07,1.708984375000000000e-03,-5.722045898437500000e-05,8.381903171539306641e-09,7.555115234375000000e+03,6.087047119140625000e+02,3.124073147773742676e-02,2.262022888999126735e-07,9.400363865097460803e-08,2.683004822756629437e-07,3.855357666015625000e+02,-4.941305541992187500e+01,7.865573279559612274e-03,6.565714355468750000e+03,5.324650878906250000e+02,3.901074454188346863e-02,5.871954560279846191e-02,9.280055761337280273e-02,2.016258239746093750e-01
-1.774597167968750000e+01,0.000000000000000000e+00,-4.004687070846557617e-07,7.878832031250000000e+03,6.432886962890625000e+02,3.898239880800247192e-02,2.252360805869102478e-03,0.000000000000000000e+00,1.027306461764965206e-05,9.765625000000000000e-04,-4.577636718750000000e-05,5.587935447692871094e-09,7.543229980468750000e+03,6.100443725585937500e+02,3.174292296171188354e-02,1.294621085889957612e-07,7.503776799921979546e-08,1.760372043690949795e-07,5.657462158203125000e+02,-3.907628250122070312e+01,5.598649382591247559e-03,6.673671875000000000e+03,5.701715087890625000e+02,3.857984766364097595e-02,8.477285504341125488e-02,6.853426247835159302e-02,1.451184898614883423e-01
2.372381591796875000e+01,-1.525878906250000000e-05,1.173466444015502930e-07,7.909701171875000000e+03,6.425093994140625000e+02,3.944788128137588501e-02,2.999331569299101830e-03,2.374873986354941735e-08,2.974726157844997942e-06,7.324218750000000000e-04,-5.340576171875000000e-05,5.587935447692871094e-09,7.518256347656250000e+03,6.102627563476562500e+02,3.271045535802841187e-02,9.741911100036304560e-08,8.751273128382308641e-08,1.708302619363166741e-07,6.370263671875000000e+02,-2.809749603271484375e+01,3.584062680602073669e-03,6.831387207031250000e+03,5.986857910156250000e+02,3.827196359634399414e-02,9.324993193149566650e-02,4.693195596337318420e-02,9.364721179008483887e-02
-8.966430664062500000e+00,1.525878906250000000e-05,-5.960464477539062500e-08,7.865927246093750000e+03,6.417042236328125000e+02,3.989205881953239441e-02,1.139907632023096085e-03,2.377854002588719595e-08,1.494148136771400459e-06,1.586914062500000000e-03,-6.103515625000000000e-05,7.450580596923828125e-09,7.483301757812500000e+03,6.124730224609375000e+02,3.420766070485115051e-02,2.120606836797378492e-07,9.965362579578140867e-08,2.178044411493829102e-07,6.181643676757812500e+02,-1.578147888183593750e+01,1.911556348204612732e-03,7.027624023437500000e+03,6.192523193359375000e+02,3.814595937728881836e-02,8.796206861734390259e-02,2.548473142087459564e-02,5.011163279414176941e-02
1.837579345703125000e+01,3.051757812500000000e-05,4.526227712631225586e-07,7.881674316406250000e+03,6.408718261718750000e+02,4.031755030155181885e-02,2.331458032131195068e-03,4.761884753179401741e-08,1.122644516726722941e-05,1.342773437500000000e-03,-9.918212890625000000e-05,5.587935447692871094e-09,7.443458496093750000e+03,6.169674072265625000e+02,3.609192371368408203e-02,1.803964408964020549e-07,1.607574802164890571e-07,1.548250878613544046e-07,5.309420776367187500e+02,-1.693115234375000000e+00,5.902014672756195068e-04,7.254053222656250000e+03,6.335078125000000000e+02,3.819796442985534668e-02,7.319246977567672729e-02,2.672603586688637733e-03,1.545112393796443939e-02
-1.428070068359375000e+01,1.525878906250000000e-05,5.587935447692871094e-08,7.836880371093750000e+03,6.400103759765625000e+02,4.072394594550132751e-02,1.822242978960275650e-03,2.384147101963662863e-08,1.372149768030794803e-06,1.831054687500000000e-03,-6.103515625000000000e-05,5.587935447692871094e-09,7.402726074218750000e+03,6.229207763671875000e+02,3.818870335817337036e-02,2.473487086263048695e-07,9.798221611845292500e-08,1.463243108901224332e-07,3.932215576171875000e+02,1.450638580322265625e+01,-4.179477691650390625e-04,7.506747558593750000e+03,6.429714355468750000e+02,3.838241472840309143e-02,5.238241329789161682e-02,2.256147749722003937e-02,1.088904310017824173e-02
-2.802001953125000000e+00,3.051757812500000000e-05,1.844018697738647461e-07,7.835650390625000000e+03,6.391180419921875000e+02,4.111381620168685913e-02,3.575966111384332180e-04,4.774951634090029984e-08,4.485155841393861920e-06,6.103515625000000000e-04,-3.051757812500000000e-05,5.587935447692871094e-09,7.410268066406250000e+03,6.393846435546875000e+02,4.105837643146514893e-02,8.236565207653256948e-08,4.772960693344430183e-08,1.360973271857801592e-07,2.254868774414062500e+02,3.251376342773437500e+01,-1.137997955083847046e-03,7.838787597656250000e+03,6.634123535156250000e+02,3.972080722451210022e-02,2.876552939414978027e-02,4.900988563895225525e-02,2.864992059767246246e-02
1.110198974609375000e+01,-3.051757812500000000e-05,2.905726432800292969e-07,7.836240234375000000e+03,6.381929931640625000e+02,4.148770868778228760e-02,1.416749553754925728e-03,4.781873030879069120e-08,7.003824975981842726e-06,1.892089843750000000e-03,-1.068115234375000000e-04,7.450580596923828125e-09,7.482582519531250000e+03,6.626873779296875000e+02,4.423764348030090332e-02,2.528658740175160347e-07,1.611793578604192589e-07,1.684217352249106625e-07,4.670428466796875000e+01,5.137569427490234375e+01,-1.607725396752357483e-03,8.209040039062500000e+03,6.912265625000000000e+02,4.189733415842056274e-02,5.689372308552265167e-03,7.432540506124496460e-02,3.837297484278678894e-02
2.775622558593750000e+01,1.525878906250000000e-05,-1.545995473861694336e-07,7.838939941406250000e+03,6.372335205078125000e+02,4.184615612030029297e-02,3.540813690051436424e-03,2.394536480210263107e-08,3.694474344229092821e-06,1.342773437500000000e-03,-3.051757812500000000e-05,3.725290298461914062e-09,7.557196289062500000e+03,6.845394287109375000e+02,4.722981154918670654e-02,1.776814286813532817e-07,4.458118496586394031e-08,7.887582142984683742e-08,-1.187057189941406250e+02,6.885984039306640625e+01,-1.798640936613082886e-03,8.535827148437500000e+03,7.176597900390625000e+02,4.432914033532142639e-02,1.390676200389862061e-02,9.595053642988204956e-02,4.057468473911285400e-02
1.138818359375000000e+01,0.000000000000000000e+00,3.464519977569580078e-07,7.807943359375000000e+03,6.362373657226562500e+02,4.219165444374084473e-02,1.458538230508565903e-03,0.000000000000000000e+00,8.211386557377409190e-06,2.380371093750000000e-03,-4.577636718750000000e-05,9.313225746154785156e-09,7.643473144531250000e+03,7.086427001953125000e+02,5.019978433847427368e-02,3.114253104286035523e-07,6.459724488649953855e-08,1.855232198977319058e-07,-2.504354553222656250e+02,8.235836791992187500e+01,-1.702880486845970154e-03,8.773156250000000000e+03,7.420401611328125000e+02,4.704178869724273682e-02,2.854565158486366272e-02,1.109891012310981750e-01,3.619931265711784363e-02
-1.203308105468750000e+00,0.000000000000000000e+00,2.980232238769531250e-07,7.780010742187500000e+03,6.352023925781250000e+02,4.252370074391365051e-02,1.546666317153722048e-04,0.000000000000000000e+00,7.008402917563216761e-06,1.647949218750000000e-03,-1.068115234375000000e-04,7.450580596923828125e-09,7.746963867187500000e+03,7.369459228515625000e+02,5.314172431826591492e-02,2.127219431713456288e-07,1.449380704343639081e-07,1.402020899377021124e-07,-3.350044555664062500e+02,8.917021179199218750e+01,-1.312460750341415405e-03,8.882188476562500000e+03,7.634009399414062500e+02,5.003852397203445435e-02,3.771643340587615967e-02,1.168065294623374939e-01,2.622900530695915222e-02
