-1.105594637920148671e-04,1.172290012618759647e-05,4.488189819795707081e-09,1.533684117021039128e-04,2.576670522103086114e-05,2.299700208041599581e-09,1.738232731819152832e+00,8.578666687011718750e+01,9.999942183494567871e-01,9.750185012817382812e-01,4.174264493783314833e+01,-5.725109481811523438e+01,4.803127765655517578e+00,-2.826469426508992910e-06,1.207820922851562500e+03,1.062868194580078125e+02,6.015877239406108856e-03,1.389463067054748535e+00,3.308676147460937500e+02,9.999963045120239258e-01,6.283904314041137695e-01,5.267841574748356948e+01
1.300517586059868336e-03,-1.028424503601854667e-05,-6.778222427783475723e-11,8.927421877160668373e-04,1.541946221550460905e-05,1.957563666721284790e-09,1.567497253417968750e+00,7.322827148437500000e+01,9.999952912330627441e-01,9.817972779273986816e-01,5.373656171560287476e+01,1.043735980987548828e+01,1.225492596626281738e+00,-3.246589621994644403e-04,1.309616241455078125e+02,1.350129890441894531e+01,1.597631839103996754e-03,2.820822715759277344e+00,7.783542633056640625e+01,9.999847412109375000e-01,9.794347882270812988e-01,3.261299945910771925e+01
7.452089921571314335e-04,-1.272422105103032663e-05,8.488525993222140187e-10,6.376961246132850647e-04,1.731530210236087441e-05,1.738361676828503732e-09,1.586855888366699219e+00,7.897833251953125000e+01,9.999951720237731934e-01,9.788264036178588867e-01,5.080530953009922968e+01,-3.304977035522460938e+01,3.450906276702880859e+00,-1.455605379305779934e-04,7.502058105468750000e+02,6.659912872314453125e+01,7.134821265935897827e-03,1.370551943778991699e+00,2.557589111328125000e+02,9.999963641166687012e-01,7.779555320739746094e-01,5.346180518070856635e+01
1.135616446845233440e-03,-1.621818591956980526e-05,1.774424052136680530e-09,7.333988323807716370e-04,1.676997635513544083e-05,1.673841065752412760e-09,1.506054639816284180e+00,8.704424285888671875e+01,9.999956488609313965e-01,9.742807149887084961e-01,5.050489304463068407e+01,-7.926538848876953125e+01,3.038382768630981445e+00,-1.532267051516100764e-04,5.016368713378906250e+02,5.973603820800781250e+01,5.819212179630994797e-03,2.405547142028808594e+00,1.498549652099609375e+02,9.999889135360717773e-01,9.237709045410156250e-01,5.310650109847386346e+01
4.049759008921682835e-04,1.591849286342039704e-05,1.235698543489149870e-09,4.941017250530421734e-04,2.023064917011652142e-05,1.384396153270017749e-09,1.581602931022644043e+00,8.642786407470703125e+01,9.999951720237731934e-01,9.746437072753906250e-01,5.301833697160085279e+01,-5.424768829345703125e+01,2.978956460952758789e+00,-1.199543257826007903e-04,1.110183837890625000e+03,6.084332656860351562e+01,7.917540147900581360e-03,1.326776862144470215e+00,2.820973205566406250e+02,9.999966025352478027e-01,7.298678159713745117e-01,5.073168649673461772e+01
5.984769086353480816e-04,-5.304548176354728639e-05,3.175784080156063283e-09,6.333919009193778038e-04,2.394016883044969290e-05,1.651667358437691746e-09,2.100951910018920898e+00,6.209438323974609375e+01,9.999915361404418945e-01,9.869117140769958496e-01,3.806274543603261407e+01,-4.307645416259765625e+01,3.948780536651611328e+00,-1.720246655168011785e-04,3.635645141601562500e+02,6.502344512939453125e+01,8.090324699878692627e-03,1.423039078712463379e+00,1.140684051513671875e+02,9.999961256980895996e-01,9.558318853378295898e-01,5.191582668622334751e+01
8.773992885835468769e-04,-2.300190863024909049e-05,3.051010832866296596e-11,6.484821788035333157e-04,2.260285145894158632e-05,1.197534293950752726e-09,1.533816099166870117e+00,1.022070541381835938e+02,9.999954700469970703e-01,9.645398855209350586e-01,5.356388187408447266e+01,7.004611968994140625e+01,2.551298379898071289e+00,-1.563835539855062962e-04,1.319857055664062500e+03,6.902100372314453125e+01,6.267600692808628082e-03,4.040336608886718750e+00,3.854139404296875000e+02,9.999686479568481445e-01,4.957647323608398438e-01,5.109864414532979282e+01
6.590624689124524593e-04,-8.284985597128979862e-06,1.168059982070701608e-09,5.340499337762594223e-04,1.530076951894443482e-05,1.094760504471992135e-09,1.518802881240844727e+00,6.404125213623046875e+01,9.999955892562866211e-01,9.860781431198120117e-01,5.246648900508880331e+01,-1.676445770263671875e+01,4.259111881256103516e+00,-1.770781382219865918e-04,3.282971191406250000e+02,6.634246826171875000e+01,5.655341781675815582e-03,2.367883443832397461e+00,1.244575576782226562e+02,9.999892115592956543e-01,9.474199414253234863e-01,5.374672000805536953e+01
1.260452321730554104e-03,-4.102420643903315067e-05,-1.009061167955849214e-09,7.942282245494425297e-04,2.255609979329165071e-05,1.553546513655135186e-09,1.563801527023315430e+00,5.150352859497070312e+01,9.999952912330627441e-01,9.909956455230712891e-01,5.274057018359501825e+01,-1.409636116027832031e+01,3.782979011535644531e+00,-3.408398697501979768e-05,4.375092468261718750e+02,7.413223266601562500e+01,4.671812523156404495e-03,1.439528822898864746e+00,2.106361389160156250e+02,9.999960064888000488e-01,8.493933677673339844e-01,5.304128888050715318e+01
6.512367981486022472e-04,-9.888410204439423978e-06,2.599977344530657319e-09,5.846320418640971184e-04,2.099642915709409863e-05,2.439139334953210891e-09,1.537595272064208984e+00,6.531436157226562500e+01,9.999954700469970703e-01,9.855191111564636230e-01,5.429330046176910685e+01,-6.036156845092773438e+01,4.420641422271728516e+00,-2.572244193288497627e-05,2.332333251953125000e+03,8.138124847412109375e+01,5.028808023780584335e-03,1.311514735221862793e+00,6.816470336914062500e+02,9.999967217445373535e-01,-5.772389173507690430e-01,5.117888189951578681e+01
