4.611233598552644253e-04,-2.674043207662180066e-05,3.658901404079983877e-09,4.487967526074498892e-04,1.945242001966107637e-05,1.421087025832434847e-09,1.802925109863281250e+00,1.046912384033203125e+02,9.999937415122985840e-01,9.627951979637145996e-01,5.335981116294860982e+01,-2.198675155639648438e+01,3.056838274002075195e+00,-1.355277345282956958e-04,4.659260253906250000e+02,5.647633743286132812e+01,7.946269586682319641e-03,1.297496080398559570e+00,1.598384552001953125e+02,9.999967813491821289e-01,9.132756590843200684e-01,4.999221428235372144e+01
9.611888090148568153e-04,-6.745499558746814728e-05,5.726505936110015682e-09,7.198048988357186317e-04,3.475432822597213089e-05,2.769226181698059008e-09,1.567800045013427734e+00,7.355376434326171875e+01,9.999952912330627441e-01,9.816350936889648438e-01,4.890967741012573100e+01,-8.441952705383300781e+00,2.648115158081054688e+00,7.421254849759861827e-05,2.315494537353515625e+02,5.300511169433593750e+01,3.756661666557192802e-03,2.034191608428955078e+00,8.918606567382812500e+01,9.999920725822448730e-01,9.729994535446166992e-01,4.053412657976150513e+01
8.347399998456239700e-04,-1.452004926250083372e-05,2.556610034787354380e-09,6.083089392632246017e-04,1.942530980159062892e-05,1.531379245633956998e-09,2.653534173965454102e+00,8.322618865966796875e+01,9.999864697456359863e-01,9.764875173568725586e-01,4.090140018065770278e+01,-2.538641166687011719e+01,4.113140106201171875e+00,-9.933895489666610956e-05,3.666739501953125000e+02,6.004814147949218750e+01,8.087233640253543854e-03,1.290470838546752930e+00,1.462301788330078125e+02,9.999967813491821289e-01,9.274140596389770508e-01,4.947378254731496128e+01
9.331729379482567310e-04,-2.363121529924683273e-05,-1.191808540745853406e-09,5.867308937013149261e-04,1.642935421841684729e-05,1.411221917102523093e-09,1.514360427856445312e+00,6.505898284912109375e+01,9.999955892562866211e-01,9.856321215629577637e-01,5.285748150746027818e+01,-1.364165649414062500e+02,4.860249996185302734e+00,3.110841498710215092e-05,8.969536743164062500e+02,8.466376495361328125e+01,5.099739413708448410e-03,2.825996160507202148e+00,2.821381530761718750e+02,9.999846816062927246e-01,7.297896146774291992e-01,4.980316466490427985e+01
6.450986838899552822e-04,-3.388619370525702834e-05,2.837704959901543589e-09,5.623718607239425182e-04,2.070686059596482664e-05,1.349878098189094544e-09,1.559315562248229980e+00,7.459487915039062500e+01,9.999953508377075195e-01,9.811115264892578125e-01,5.134242440462112711e+01,-2.682787895202636719e+01,4.723650455474853516e+00,-1.152427284978330135e-04,7.597734375000000000e+02,1.053358078002929688e+02,6.358819548040628433e-03,1.442423939704895020e+00,2.620082397460937500e+02,9.999960064888000488e-01,7.669718861579895020e-01,5.102502911885579095e+01
9.787229355424642563e-04,-3.018444840563461185e-05,1.975435370837885785e-09,7.292166701517999172e-04,1.915706161526031792e-05,1.129419224810135347e-09,1.587370634078979492e+00,8.942214965820312500e+01,9.999951720237731934e-01,9.728563427925109863e-01,5.229741690158844136e+01,-3.674278259277343750e+01,4.138485431671142578e+00,-1.821137266233563423e-04,3.755433654785156250e+02,7.911453247070312500e+01,7.329472806304693222e-03,1.390211582183837891e+00,1.250446014404296875e+02,9.999963045120239258e-01,9.469227790832519531e-01,4.889957977930704658e+01
1.556768402224406600e-04,-4.041635838802903891e-05,-1.417371359169194989e-10,4.138141230214387178e-04,2.492050043656490743e-05,1.400944804608172944e-09,1.511522412300109863e+00,6.998961639404296875e+01,9.999955892562866211e-01,9.833717942237854004e-01,4.790396878321965346e+01,-2.126012802124023438e+01,5.847848057746887207e-01,-1.889933337224647403e-04,4.703351745605468750e+02,5.315486526489257812e+01,2.557903295382857323e-03,1.396264553070068359e+00,1.393861999511718750e+02,9.999962449073791504e-01,9.340494871139526367e-01,3.598264236847559516e+01
9.388567414134740829e-04,-1.508921377535443753e-05,5.048712115041098514e-09,6.857416592538356781e-04,1.778902878868393600e-05,2.204868065902587659e-09,1.631535172462463379e+00,1.097636642456054688e+02,9.999948740005493164e-01,9.591026306152343750e-01,5.296139467159907355e+01,9.078386306762695312e+00,3.774336814880371094e+00,-8.938356768339872360e-05,8.089867553710937500e+02,6.325619888305664062e+01,4.012443590909242630e-03,1.567524790763854980e+00,2.672784729003906250e+02,9.999952912330627441e-01,7.575030326843261719e-01,5.377202273209889682e+01
1.278850832022726536e-03,-3.205692701158113778e-05,2.443057756096322919e-09,8.899891399778425694e-04,1.811496258596889675e-05,1.087701595459122927e-09,1.618312835693359375e+00,7.153161621093750000e+01,9.999949932098388672e-01,9.826310276985168457e-01,5.298618279298146660e+01,1.726688981056213379e+00,2.080196619033813477e+00,-2.865961287170648575e-04,1.662596282958984375e+02,2.971080589294433594e+01,1.697832369245588779e-03,2.550637006759643555e+00,7.570153045654296875e+01,9.999874830245971680e-01,9.805469512939453125e-01,3.505992118914922173e+01
1.091151265427470207e-03,6.198883184538317437e-09,1.529212534379098543e-09,5.720400949940085411e-04,1.887962935143150389e-05,1.312207786874353133e-09,1.582541704177856445e+00,6.484096527099609375e+01,9.999951720237731934e-01,9.857282638549804688e-01,5.174135202964146885e+01,-5.309437179565429688e+01,4.020365238189697266e+00,-1.168981616501696408e-04,6.872913818359375000e+02,6.085808944702148438e+01,4.723033867776393890e-03,1.553577303886413574e+00,2.702778625488281250e+02,9.999953508377075195e-01,7.520298957824707031e-01,5.054173239072164137e+01
