3.908864164259284735e-04,2.301990889463922940e-06,-2.332867232723856432e-09,4.536048218142241240e-04,1.924063690239563584e-05,1.874693733583399080e-09,1.570621490478515625e+00,1.121488494873046875e+02,9.999952912330627441e-01,9.573059082031250000e-01,4.863181337515513292e+01,-4.794095611572265625e+01,2.613389968872070312e+00,-1.327517675235867500e-04,4.626863403320312500e+02,5.683976745605468750e+01,5.899528041481971741e-03,2.454722404479980469e+00,1.835439910888671875e+02,9.999884366989135742e-01,8.856440782546997070e-01,4.855498869021733555e+01
7.604174898006021976e-04,2.552986188675276935e-06,1.378512859417924119e-09,7.063818629831075668e-04,1.788863846741151065e-05,1.472198363217103179e-09,1.675959825515747070e+00,5.714104080200195312e+01,9.999946355819702148e-01,9.889165759086608887e-01,4.230780171950657831e+01,-1.202280044555664062e+02,3.015843868255615234e+00,-1.304575416725128889e-04,1.204351196289062500e+03,6.347863769531250000e+01,6.807051133364439011e-03,2.189752578735351562e+00,3.105608520507812500e+02,9.999908208847045898e-01,6.726051568984985352e-01,5.274170862833658902e+01
5.622377502731978893e-04,-3.815776290139183402e-05,3.035792728312003419e-09,5.187633214518427849e-04,2.059176586044486612e-05,1.299961360778922881e-09,1.579810976982116699e+00,7.630615234375000000e+01,9.999952316284179688e-01,9.802349805831909180e-01,5.169066153764724447e+01,-4.926468658447265625e+01,2.967082977294921875e+00,-1.399038592353463173e-04,8.919976196289062500e+02,6.308621978759765625e+01,7.651392370462417603e-03,1.417908191680908203e+00,2.690172729492187500e+02,9.999961256980895996e-01,7.543376088142395020e-01,4.982539911667505805e+01
5.221340688876807690e-04,-8.181661542039364576e-06,4.431150557593355188e-09,3.933040716219693422e-04,1.755366611178033054e-05,2.115685182602078385e-09,1.568047285079956055e+00,7.649458312988281250e+01,9.999952912330627441e-01,9.801372289657592773e-01,4.959318373600641650e+01,-2.266473770141601562e+01,1.853682637214660645e+00,-4.901612410321831703e-04,2.143434143066406250e+02,4.772183227539062500e+01,2.807085635140538216e-03,2.003069400787353516e+00,8.287851715087890625e+01,9.999923110008239746e-01,9.766835570335388184e-01,4.238799331188202046e+01
6.918938015587627888e-04,-2.447760016366373748e-05,9.383639421045586460e-10,9.051026427187025547e-04,1.749640250636730343e-05,1.244936265187845947e-09,1.539100050926208496e+00,6.923360443115234375e+01,9.999954700469970703e-01,9.837290644645690918e-01,5.548834639787673950e+01,2.639068841934204102e+00,4.601194381713867188e+00,-1.083401293726637959e-04,3.961020202636718750e+02,9.581613159179687500e+01,4.624297842383384705e-03,2.498431205749511719e+00,1.268348541259765625e+02,9.999880194664001465e-01,9.453920722007751465e-01,4.809833504756291944e+01
8.710731053724884987e-04,-3.398537728571682237e-06,2.362669393463079359e-09,6.018890417180955410e-04,1.891446299850940704e-05,1.425156881396105746e-09,1.638030886650085449e+00,7.878666687011718750e+01,9.999948740005493164e-01,9.789290428161621094e-01,5.233350505034128730e+01,-1.904928398132324219e+01,3.899067401885986328e+00,-2.448867962812073529e-05,4.030987854003906250e+02,6.286338806152343750e+01,3.604045603424310684e-03,1.417359590530395508e+00,1.774802703857421875e+02,9.999961256980895996e-01,8.930751681327819824e-01,4.839407225449880201e+01
6.979599129408597946e-04,-2.913786556746345013e-05,-2.305893115339685551e-10,5.900638643652200699e-04,1.701755172689445317e-05,1.082117950801375628e-09,2.000557661056518555e+00,5.770601272583007812e+01,9.999923110008239746e-01,9.886962771415710449e-01,4.355332381725311564e+01,-9.817230224609375000e+01,4.419617652893066406e+00,-8.128044282784685493e-05,9.450637817382812500e+02,7.203423309326171875e+01,7.076044566929340363e-03,1.846007466316223145e+00,3.381308288574218750e+02,9.999934434890747070e-01,6.118961572647094727e-01,5.072145570913950507e+01
5.505309090949594975e-04,-7.415461732307448983e-05,2.743357541135083011e-09,5.358405760489404202e-04,4.454820009414106607e-05,2.059543646737438394e-09,2.939370632171630859e+00,8.180682373046875000e+01,9.999834299087524414e-01,9.772826433181762695e-01,3.800867116451263428e+01,-4.078335571289062500e+01,4.801919937133789062e+00,-2.498048343113623559e-05,7.807352294921875000e+02,9.325840759277343750e+01,5.438014864921569824e-03,1.270617485046386719e+00,2.496069030761718750e+02,9.999969005584716797e-01,7.885091304779052734e-01,4.854175670941670973e+01
1.134213176555931568e-03,-2.368295281485188752e-05,1.211235889364559171e-09,7.830169633962213993e-04,1.812017217162065208e-05,1.325241250071940158e-09,1.589803218841552734e+00,7.076012420654296875e+01,9.999951720237731934e-01,9.830036759376525879e-01,5.125620778004328315e+01,-4.770810317993164062e+01,3.753513097763061523e+00,-1.034674933180212975e-04,9.371740722656250000e+02,7.538047027587890625e+01,5.779720377177000046e-03,1.357085466384887695e+00,2.445527191162109375e+02,9.999964833259582520e-01,7.969872355461120605e-01,5.204908175468445108e+01
1.204564585350453854e-03,-1.549303533465717919e-06,-4.855641999590432079e-10,9.885597974061965942e-04,2.475753171893302351e-05,1.326931786671536884e-09,1.598145127296447754e+00,9.859837341308593750e+01,9.999951124191284180e-01,9.669997096061706543e-01,5.146022822856902934e+01,-4.704579544067382812e+01,3.191372871398925781e+00,-2.319304476259276271e-04,1.248649902343750000e+03,4.976970291137695312e+01,8.757452480494976044e-03,1.353794813156127930e+00,3.023024597167968750e+02,9.999964833259582520e-01,6.897857189178466797e-01,5.147167420784632696e+01
