Time,S_S,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2
day,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg O2/l,mg N/l,mg N/l,mg N/l,mg N/l,eq ALK/l,mg N/l
0.050801,4.858281,149.785963,2628.887369,148.782435,455.652278,0.455044,2.276015,9.163432,0.903041,7.460379,0.005815,5.996721
0.051051,5.468526,164.379553,2626.532973,148.778152,456.223779,0.457761,2.125295,8.741348,0.900226,7.314976,0.005877,5.91676
0.051301,4.591702,152.097638,2627.568827,148.835058,455.683903,0.559905,2.140763,9.411447,0.912555,7.409569,0.005804,5.818829
0.051552,5.968775,151.28932,2626.802717,148.784266,455.250162,0.364384,2.148674,9.295496,0.895871,7.381921,0.005864,5.975707
0.051802,5.851014,158.456951,2629.257843,148.797651,456.007057,0.35567,2.042688,9.052851,0.905979,7.339403,0.005785,5.863133
0.052052,6.640534,148.747719,2631.36572,148.82233,455.7873,0.306689,2.208637,9.60347,0.905701,7.414772,0.005864,5.864284
0.052302,5.443389,153.801611,2631.596209,148.832079,455.75384,0.374898,2.257388,8.449659,0.907786,7.118008,0.005802,5.958749
0.052553,5.511987,143.51468,2626.652749,148.84547,457.006774,0.396518,2.532983,8.241383,0.87421,7.129204,0.005882,6.333927
0.052803,5.632898,150.634558,2631.496379,148.821312,456.256227,0.309717,2.212053,8.93756,0.900367,7.526271,0.005854,6.15734
0.053053,5.812097,143.241007,2629.543117,148.827117,454.372804,0.317818,2.314613,9.174071,0.904526,7.285511,0.005815,6.083521
0.053303,5.745862,150.012438,2630.370993,148.924106,456.597059,0.578824,2.178319,8.524679,0.91413,7.148061,0.005795,6.272082
0.053554,5.768782,146.942606,2629.309814,148.823446,455.985884,0.568993,2.603992,8.652389,0.908493,7.29346,0.005795,5.974381
0.053804,6.453813,155.603038,2631.255709,148.844498,456.019897,0.389762,2.198148,8.005359,0.905183,7.352774,0.005898,6.327183
0.054054,5.661156,151.126044,2634.109377,148.862238,456.009448,0.356922,2.452889,8.331522,0.916255,7.407145,0.005855,6.262359
0.054304,5.840944,148.371549,2629.134378,148.845978,456.09623,0.472521,2.349426,8.636289,0.911578,7.051642,0.005791,6.284699
0.054555,5.529002,149.232955,2631.750472,148.900636,456.638562,0.214356,2.654622,7.987241,0.915541,7.308603,0.005789,6.305667
0.054805,5.822876,153.090439,2631.599564,148.940798,456.075334,0.423412,2.196146,8.508037,0.914381,7.195437,0.005718,6.07855
0.055055,5.129054,142.514879,2635.768151,148.906026,455.968633,0.289983,1.873289,8.40506,0.927357,7.269113,0.005804,6.40269
0.055305,5.526225,146.702005,2633.81915,148.873305,456.104556,0.462421,2.39045,8.022014,0.908982,7.254658,0.00571,6.287088
0.055556,5.739585,145.040239,2632.057989,148.90305,456.157517,0.475407,2.177764,8.47569,0.93061,7.144586,0.005721,6.297602
0.055806,5.265292,145.754386,2629.994925,148.947754,456.133855,0.435819,2.402028,8.212454,0.925686,7.019681,0.005772,6.542574
0.056056,5.724121,131.766144,2631.126436,148.923614,457.359383,0.386524,2.360508,7.600353,0.929896,7.030959,0.005722,6.272442
0.056306,5.023574,141.178003,2634.234212,148.921105,456.150847,0.445598,2.772853,7.840986,0.923276,7.079182,0.00576,6.767927
0.056557,5.130211,136.02708,2633.630244,148.964723,457.032262,0.454606,2.680728,8.390619,0.912762,6.69607,0.005769,6.696123
0.056807,5.607211,134.666916,2632.508494,148.943006,456.65091,0.622608,2.452347,7.705432,0.932281,6.989217,0.005735,6.792035
0.057057,5.782927,135.223936,2634.171216,148.923305,456.417681,0.47794,2.261375,8.063325,0.907879,7.047671,0.005668,6.523533
0.057307,5.511118,137.657833,2634.038915,148.988371,456.80022,0.391056,2.508836,7.663644,0.917708,7.006395,0.005771,6.438523
0.057558,5.169448,141.268716,2635.511954,148.996566,456.51331,0.422889,2.387902,8.148288,0.923954,7.191316,0.00567,6.607977
0.057808,5.14035,136.486265,2635.046152,148.953749,457.132246,0.374635,2.468654,8.112794,0.933444,7.0941,0.005658,6.546954
0.058058,5.075349,138.689783,2636.202193,148.927428,456.572642,0.527098,2.732918,7.278376,0.924343,7.077522,0.005695,6.877663
0.058308,5.006843,135.628929,2637.893592,149.000035,457.569969,0.371881,2.985111,7.529754,0.940799,6.862996,0.005708,6.750986
0.058559,5.538908,130.581266,2634.52595,148.965505,457.167067,0.332936,3.013424,7.006863,0.928596,6.860114,0.005661,6.797516
0.058809,4.931741,138.106619,2637.324683,148.944654,457.310186,0.399003,2.642834,7.287979,0.924152,7.016491,0.005737,6.668144
0.059059,5.570969,133.004157,2637.740183,148.986184,456.058411,0.430564,2.793078,7.619974,0.942541,6.683984,0.005666,7.18252
0.059309,5.612555,137.727278,2635.283372,149.033471,456.778492,0.353169,3.11225,7.808954,0.940475,6.455543,0.005714,7.066102
0.05956,5.324802,133.690084,2636.141461,149.018646,457.261418,0.403024,2.913628,7.59859,0.936947,6.7695,0.005629,6.727797
0.05981,4.158547,132.507013,2639.541298,148.985827,456.46676,0.662747,2.66427,7.556133,0.938221,7.005471,0.005691,6.955683
0.06006,5.860476,132.278105,2639.057116,149.019086,456.195762,0.432128,2.826486,7.305704,0.942751,6.94827,0.005768,6.913908
0.06031,5.328039,132.501443,2638.277822,149.003891,457.184868,0.42107,2.490989,7.014887,0.949355,6.729509,0.005679,6.713243
0.060561,5.489716,138.091468,2639.959142,149.050074,457.11166,0.438978,3.371735,6.659992,0.932212,6.775008,0.005612,7.303882
0.060811,5.264915,126.096334,2638.986974,149.062896,457.091893,0.533992,3.06621,6.446655,0.946335,6.594092,0.005638,7.1241
0.061061,5.753798,127.349863,2637.238416,149.028971,458.146113,0.564818,2.855994,7.835886,0.960318,6.65581,0.005682,6.923145
0.061311,4.976611,126.446979,2638.899105,149.052274,456.739507,0.535596,2.757924,6.617585,0.95294,6.907468,0.005634,7.199297
0.061562,4.975464,129.313196,2638.885817,149.049179,456.853641,0.341205,2.73317,6.283519,0.938693,6.764103,0.005625,7.35201
0.061812,5.047244,123.54337,2638.102308,149.065693,457.244117,0.493585,3.102528,6.803546,0.936388,6.745813,0.005635,7.226909
0.062062,5.293707,125.905058,2640.996147,149.064682,456.688076,0.412199,2.545643,6.29358,0.954411,6.683484,0.005643,7.001847
0.062312,5.61925,123.864681,2640.571957,149.099076,457.238208,0.362595,2.961488,6.760926,0.959522,6.790645,0.005669,7.043884
0.062563,5.548583,127.850947,2640.463924,149.00816,457.779011,0.567518,2.668756,6.800758,0.948501,6.668653,0.00565,7.62029
0.062813,5.643214,125.306398,2638.238416,149.092356,456.708854,0.400071,3.243391,6.13512,0.944761,6.523369,0.005653,7.215381
0.063063,5.072468,129.140876,2641.830853,149.070129,457.052205,0.315584,3.415968,6.455842,0.94207,6.737957,0.005577,7.268594
0.063313,5.811259,119.466067,2641.61652,149.085946,456.222653,0.317661,3.222554,6.718242,0.95958,6.784718,0.005565,7.537101
0.063564,5.161811,122.593968,2639.99429,149.044266,456.963598,0.303799,3.047131,6.568158,0.957099,6.58881,0.00562,7.45025
0.063814,5.331938,124.463808,2640.99609,149.156594,457.598484,0.539425,3.23268,5.865033,0.95388,6.445704,0.005527,7.331983
0.064064,5.500037,123.763097,2643.278806,149.136622,458.432351,0.450268,3.044199,6.736859,0.943871,6.497762,0.005498,7.593884
0.064314,4.81889,122.625305,2640.97434,149.099478,457.35243,0.278893,2.928676,6.131968,0.949194,6.453363,0.005597,7.246633
0.064565,5.07973,117.806693,2646.677108,149.128644,457.501549,0.374845,3.212038,6.198648,0.949986,6.608901,0.005518,7.732837
0.064815,5.213016,115.820381,2643.225345,149.174633,458.147443,0.452863,3.176881,6.52837,0.952794,6.515714,0.005647,7.646842
0.065065,4.922571,120.379086,2642.907687,149.18736,457.848247,0.664561,3.527211,5.901971,0.95065,6.357924,0.005581,7.650845
0.065315,5.328821,124.192842,2642.494473,149.165122,457.188159,0.385582,3.688592,6.359425,0.965929,6.300036,0.005524,7.455847
0.065566,5.119255,116.610567,2642.272744,149.128296,457.24772,0.529857,3.248228,5.526036,0.963615,6.431013,0.005539,7.44254
0.065816,6.051339,114.768399,2644.062717,149.167587,457.627011,0.489334,3.149813,6.288665,0.966117,6.299972,0.005575,7.641329
0.066066,4.968733,116.185459,2644.539879,149.187116,458.597562,0.567636,3.303134,5.868029,0.970903,6.255923,0.005565,7.895273
0.066316,4.51549,118.638456,2645.268603,149.140953,457.627936,0.46256,3.337745,6.292267,0.958237,6.204932,0.00551,7.703888
0.066567,4.792952,113.426106,2642.778683,149.171293,457.618931,0.43146,3.380599,5.865605,0.966857,6.285468,0.005489,7.614769
0.066817,5.101281,119.9687,2646.352704,149.140463,457.71053,0.731761,2.909599,5.295164,0.961121,6.329414,0.005478,7.653606
0.067067,4.789551,114.894978,2644.139859,149.207124,457.546509,0.471479,3.462831,5.759314,0.979855,6.11973,0.005517,7.766163
0.067317,4.858562,119.233646,2646.698654,149.160893,458.043947,0.412579,3.583101,5.443958,0.966849,6.547877,0.00548,8.274744
0.067568,5.016577,120.504317,2644.284929,149.170028,458.08312,0.537255,3.494158,5.470971,0.967874,6.341015,0.005527,7.723401
0.067818,4.884135,113.473488,2644.356619,149.212229,457.415895,0.425213,3.495099,5.789057,0.962878,6.155833,0.00546,7.785678
0.068068,4.508805,113.097954,2644.58099,149.23724,458.357387,0.507087,3.484661,5.517309,0.983205,6.174592,0.005453,7.929691
0.068318,3.858084,111.046086,2645.09395,149.24173,458.038922,0.592982,3.408973,5.178088,0.984395,6.235122,0.005481,8.337462
0.068569,4.804705,115.354875,2646.800503,149.204238,457.321434,0.443201,3.180386,5.05429,0.970593,6.214893,0.005438,8.185835
0.068819,4.63911,105.953631,2645.077488,149.236235,458.213059,0.447472,3.488538,5.612624,0.965811,6.074769,0.005516,8.201166
0.069069,4.058699,107.595103,2647.670171,149.210345,457.793753,0.590074,3.603581,4.879852,0.984884,5.95583,0.005453,8.239029
0.069319,4.791174,109.551074,2648.126731,149.244755,457.508624,0.461222,3.874389,5.144508,0.973205,6.191237,0.00542,7.982631
0.06957,4.889369,109.793069,2647.611945,149.242879,458.515459,0.467736,3.30738,5.168038,0.975197,6.046449,0.00544,8.373304
0.06982,4.850604,109.86107,2648.80552,149.267072,458.881152,0.398487,3.727977,4.99551,0.97233,6.317619,0.005412,7.919067
0.07007,5.069335,106.533431,2646.902974,149.290732,457.456516,0.489842,3.210795,5.008297,0.97744,6.115653,0.005426,7.99725
0.07032,4.658455,108.037386,2645.399812,149.257126,457.824692,0.632024,3.862738,4.487809,0.978636,6.140774,0.005438,8.314458
0.070571,4.415359,115.582991,2647.148361,149.235297,458.402551,0.440501,3.580857,4.325806,0.986744,6.088174,0.005461,8.212129
0.070821,5.159888,103.719992,2648.865175,149.30925,458.092334,0.481543,3.547913,4.320397,0.976699,6.00612,0.005429,8.154006
0.071071,5.259517,109.641938,2646.470106,149.276637,457.709587,0.596595,3.841988,4.277916,0.987771,6.067611,0.005448,8.37883
0.071321,5.17979,102.998977,2649.320305,149.306739,458.4012,0.490782,3.507008,4.501839,0.981415,5.98276,0.005411,8.265797
0.071572,4.483165,102.975692,2649.278712,149.322086,457.821304,0.513812,3.952764,4.248397,0.969617,5.931359,0.005408,8.032035
0.071822,5.246126,108.420654,2651.580464,149.333564,458.890746,0.457892,4.186282,4.091251,0.976599,5.921682,0.005417,8.321568
0.072072,5.913585,105.500276,2650.524842,149.286584,458.441636,0.420213,3.66019,4.969963,0.98751,6.004418,0.005465,8.214496
0.072322,4.634179,103.99394,2651.494581,149.343547,458.891112,0.384999,3.510853,4.308643,0.984885,5.893945,0.005391,8.310424
0.072573,5.465515,99.065434,2649.261595,149.29112,458.151607,0.256864,3.722881,4.830955,0.979403,6.110216,0.0054,8.804649
0.072823,4.906295,104.975608,2649.433189,149.364197,459.368552,0.606129,3.936708,3.923014,0.979569,5.949493,0.005424,8.390263
0.073073,4.903367,105.053968,2652.350278,149.302169,458.373257,0.235411,3.996921,3.819641,0.964977,5.696865,0.00533,8.727351
0.073323,5.175782,106.477956,2649.21159,149.289373,457.859719,0.379727,4.000437,4.328856,0.971391,5.550188,0.005371,8.444861
0.073574,4.726309,105.611596,2648.074144,149.326459,458.036544,0.305958,3.962982,3.943464,0.989732,5.826376,0.005379,8.436665
0.073824,5.256575,99.845367,2649.188205,149.388537,459.585002,0.358455,3.655754,3.890977,0.988593,5.909348,0.005357,8.447016
0.074074,4.907633,100.349281,2649.403504,149.366499,458.255269,0.577856,3.934839,4.151886,0.989206,5.796698,0.005373,8.915923
0.074324,4.544299,95.170739,2650.433396,149.339888,458.889018,0.596723,3.867546,4.104087,0.991962,5.763353,0.005376,8.297929
0.074575,5.012026,97.966084,2651.983903,149.395854,458.300393,0.598925,4.010671,4.152455,0.976477,6.054339,0.005338,8.68955
0.074825,5.41371,94.927804,2651.774336,149.364377,458.533113,0.689409,4.442349,3.739536,0.981448,5.765766,0.005314,8.794482
0.075075,4.287102,98.464501,2649.1877,149.390275,459.3266,0.334493,4.401577,3.92314,0.986068,5.627898,0.005317,8.699692
0.075325,4.842499,100.076666,2650.523819,149.390968,458.075535,0.580179,4.128708,3.484562,1.001965,5.425438,0.005396,8.887602
0.075576,4.079883,105.933981,2650.169195,149.436834,458.790205,0.411896,3.915732,3.466945,1.001246,5.844277,0.005369,8.572002
0.075826,4.731195,95.858243,2650.57018,149.402908,458.950405,0.449944,4.141324,3.676873,0.990509,5.472045,0.005352,8.409055
0.076076,5.158615,95.990745,2653.142989,149.436593,459.349573,0.606417,4.102018,3.612457,0.999899,5.64627,0.005355,8.814885
0.076326,4.718405,81.431888,2652.672704,149.373328,458.629331,0.549421,4.309014,3.388334,0.989784,5.717632,0.00532,8.845693
0.076577,4.626549,93.126286,2654.121405,149.437776,459.171239,0.542593,4.392845,4.455129,1.002424,5.589711,0.005296,8.821152
0.076827,4.659264,93.378405,2652.635274,149.425129,459.045441,0.661255,4.198396,4.097306,1.005097,5.448335,0.005326,8.547979
0.077077,5.028488,97.358492,2651.885906,149.39842,459.309162,0.491656,4.246577,3.244722,0.987255,5.641237,0.005327,8.573052
0.077327,4.695977,85.939492,2651.878429,149.432221,459.930016,0.694258,4.140602,3.497221,0.983262,5.586888,0.005304,9.083359
0.077578,4.72403,102.233662,2653.56087,149.464337,459.30174,0.710143,4.257987,3.164851,0.994043,5.396885,0.005311,9.022186
0.077828,4.66728,90.782494,2654.188989,149.452443,459.29282,0.54731,4.544097,3.171715,0.997615,5.475597,0.00528,8.879627
0.078078,4.679275,82.336993,2653.833052,149.41645,460.397242,0.689876,4.905802,3.467763,0.998703,5.293047,0.005334,9.190041
0.078328,4.876389,90.576672,2652.855939,149.453524,459.236248,0.650694,4.723515,3.152023,1.00684,5.378963,0.005179,9.159744
0.078579,4.18273,86.855719,2655.78617,149.48731,459.456609,0.542751,4.818819,2.900111,0.999533,5.671828,0.00529,9.217851
0.078829,4.876961,84.346942,2656.572895,149.471611,459.342276,0.575503,4.126903,2.443108,1.005521,5.683746,0.005266,9.232405
0.079079,5.207044,90.667608,2655.079755,149.514645,459.138031,0.633509,4.346468,3.109117,0.989006,5.37802,0.005261,8.776665
0.079329,4.918563,93.059595,2652.604895,149.483973,459.030098,0.6035,4.558584,3.406795,0.990732,5.436633,0.005213,8.972542
0.07958,5.796306,92.875049,2653.960194,149.4842,458.952624,0.514214,4.369391,2.893218,1.011278,5.501728,0.005202,9.517907
0.07983,4.611313,89.699337,2656.462342,149.517582,459.637667,0.431569,4.406007,3.260859,1.006016,5.173252,0.005272,9.133416
0.08008,4.50187,84.748764,2653.472135,149.499974,458.845026,0.697579,4.608039,3.277311,0.984998,5.142882,0.005219,9.284938
0.08033,5.297383,92.289917,2653.845322,149.50934,459.842863,0.622068,4.660934,3.279261,1.009325,5.519978,0.005213,9.027287
0.080581,4.202451,82.288142,2655.810326,149.503228,458.439714,0.505448,4.725924,2.776515,1.007471,5.36696,0.005231,9.021349
0.080831,4.513407,80.371144,2655.731613,149.515814,459.807843,0.728515,4.60495,2.791144,1.004039,5.314306,0.005185,9.10423
0.081081,3.695226,80.995438,2659.381264,149.56424,459.799195,0.660451,4.945521,2.705705,1.010777,5.230391,0.005245,9.37192
0.081331,4.720961,84.66533,2656.177317,149.554081,459.544189,0.515471,4.57449,1.876344,1.017866,5.268549,0.005193,9.085287
0.081582,5.106007,81.067087,2655.950503,149.543664,460.171067,0.814299,5.113028,2.359809,1.008098,5.283653,0.005227,9.436741
0.081832,5.081101,82.62863,2657.206321,149.566927,459.527902,0.645633,4.525479,2.139039,0.998873,5.093216,0.005238,9.188484
0.082082,4.895937,80.167808,2657.759794,149.557297,461.011472,0.777238,4.827905,1.904295,0.99206,5.215291,0.005228,9.400023
0.082332,4.403408,79.104971,2656.027794,149.573031,460.265478,0.756632,4.999137,2.175627,0.997325,5.264419,0.005224,9.424839
0.082583,3.971102,85.276689,2658.656671,149.570479,460.154201,0.604103,4.781288,2.380965,0.99006,4.980012,0.005185,9.369457
0.082833,3.806698,78.22276,2658.772665,149.524717,459.295641,0.555768,4.919466,2.602733,1.011221,5.061049,0.005179,9.162485
0.083083,4.967361,81.912416,2657.714188,149.549488,459.082867,0.698325,5.128649,2.215711,0.99057,4.899698,0.005135,9.028477
0.083333,4.224236,81.638984,2657.721531,149.593339,459.74114,0.852403,4.831459,2.071196,1.00958,5.219284,0.00515,9.597206
0.083584,4.345691,75.079191,2658.599405,149.626848,460.42074,0.601956,4.853092,2.048875,1.010752,5.151747,0.005145,9.404439
0.083834,4.757892,77.480435,2660.406885,149.602076,460.397468,0.746848,5.071281,1.803687,1.002251,5.068489,0.005152,9.333448
0.084084,4.562562,86.393555,2660.066421,149.635475,460.189105,0.692473,5.066618,2.110264,0.998271,4.941715,0.005135,9.629718
0.084334,4.7461,83.482993,2658.35925,149.593219,459.930059,0.855513,5.106685,2.502272,1.006503,4.908088,0.005095,9.366506
0.084585,4.637742,77.703381,2659.066591,149.613312,459.749407,0.647586,5.352647,2.116986,1.003072,5.345259,0.005167,9.766477
0.084835,4.183751,79.745018,2661.023821,149.607722,460.710072,0.779474,5.137557,2.276553,1.004056,5.252434,0.005105,9.720318
0.085085,3.929301,84.090858,2658.73002,149.607566,460.819194,0.681467,5.408613,1.747801,0.996239,4.912809,0.005116,9.394574
0.085335,4.484486,77.400077,2658.104213,149.577461,460.321193,0.579814,4.926495,2.174652,0.983017,4.979745,0.005092,9.506301
0.085586,4.063003,74.701475,2659.560833,149.653979,459.751322,0.768814,5.186433,1.960181,1.001689,4.974251,0.005137,9.728157
0.085836,4.771665,69.918895,2658.58821,149.586709,460.437886,0.83638,5.266799,2.385872,1.015906,4.94329,0.005112,9.808097
0.086086,4.159492,75.883367,2660.316586,149.612189,459.351953,0.831322,5.190198,1.812659,0.997953,4.857253,0.005121,9.39971
0.086336,4.909565,78.839997,2660.646161,149.635573,460.65846,0.88781,5.137037,1.547581,1.006924,4.715966,0.005105,9.848303
0.086587,4.131871,71.996517,2661.413651,149.65937,460.062823,0.654372,5.226487,1.998013,1.015729,4.894418,0.00514,9.700913
0.086837,4.472107,72.504436,2660.383196,149.643328,460.290061,0.911857,5.184176,1.948068,1.00699,4.652805,0.00505,9.590056
0.087087,4.132129,71.650678,2660.327629,149.645163,460.70181,0.777135,5.32295,1.741559,0.996063,5.108524,0.005119,9.532147
0.087337,4.924873,67.277881,2661.30439,149.649205,460.010986,0.900691,5.237533,1.594372,1.014141,4.719166,0.005109,9.653819
0.087588,4.614039,67.861132,2660.320834,149.718385,460.690216,0.586321,5.716581,1.723711,0.996389,4.752624,0.005033,9.788632
0.087838,3.87804,71.248163,2661.48413,149.621813,460.702604,0.837375,5.360962,2.394078,1.00037,4.641313,0.005077,9.856152
0.088088,4.507963,68.388207,2660.805843,149.684716,460.689321,0.935371,5.455132,0.912497,1.019136,4.59116,0.005014,9.698384
0.088338,3.679637,70.68328,2657.900256,149.673443,460.774553,0.857728,5.213668,1.413976,1.009469,4.579458,0.005074,9.821311
0.088589,4.387347,71.453326,2661.6139,149.701169,461.132947,0.893886,5.66918,1.747586,1.016021,4.639533,0.005058,9.739245
0.088839,4.526944,67.293998,2661.038494,149.660163,460.419657,0.816695,5.297145,1.378155,1.019489,4.446561,0.005061,9.809888
0.089089,4.64535,67.565525,2663.006642,149.665493,460.230876,0.797947,5.605587,0.987328,0.999119,4.65122,0.005017,9.69584
0.089339,3.880948,71.866797,2662.707566,149.71138,460.022401,0.788256,5.720837,1.086543,1.020204,4.696072,0.005019,9.949815
0.08959,4.198518,75.404854,2661.932607,149.734031,460.701012,0.978686,5.86485,1.271044,1.006096,4.568297,0.005048,9.831093
0.08984,4.944017,73.430837,2661.878107,149.74781,461.246881,0.868284,5.64325,1.257206,1.007434,4.626262,0.005107,9.80941
0.09009,5.048485,72.951295,2661.555654,149.718544,460.625872,1.064272,5.934192,1.328349,1.022273,4.64356,0.005011,9.721191
0.09034,3.938415,68.375038,2663.315083,149.7337,460.803695,0.988575,5.715967,1.135547,1.015459,4.289724,0.005008,10.043638
0.090591,4.272994,70.884484,2662.427217,149.742995,461.85321,1.120525,5.71977,0.779092,1.009262,4.398573,0.005002,9.829323
0.090841,4.110151,58.648318,2659.583413,149.737777,460.320601,1.002705,5.999902,0.779679,1.010134,4.512721,0.00499,9.807929
0.091091,4.927898,64.632465,2660.792722,149.773806,459.948183,0.965058,5.707634,1.495497,1.012719,4.432948,0.004985,9.989356
0.091341,4.295403,75.420982,2662.518585,149.744872,459.888827,0.89267,5.777265,0.578125,1.019175,4.224359,0.005081,10.280286
0.091592,5.141702,61.332684,2663.821186,149.783412,461.421862,1.121442,5.832105,0.252161,1.011313,4.314837,0.005051,9.855394
0.091842,3.910775,64.616397,2662.753918,149.766442,460.444061,1.007742,5.480622,1.306058,1.008048,4.394439,0.005034,9.971564
0.092092,3.105533,58.081433,2661.790823,149.73505,460.632874,0.964909,5.563683,0.671322,1.009003,4.300929,0.005007,9.799612
0.092342,4.661006,66.520495,2664.454613,149.702331,460.211292,1.055793,5.923385,1.453774,1.025873,4.258037,0.005063,10.072468
0.092593,4.272653,69.24916,2664.504361,149.730855,461.41994,1.111914,6.12794,1.338264,1.01698,4.417826,0.005014,10.027044
0.092843,4.60932,65.309398,2664.759801,149.755115,461.580497,1.089002,5.570649,0.792135,1.020811,4.228143,0.005012,10.079559
0.093093,4.765337,62.974536,2665.11871,149.774039,461.16311,1.047613,5.987539,0.988587,1.01474,4.512012,0.004978,10.049724
0.093343,3.932742,69.123675,2666.070736,149.77718,461.131306,1.312733,5.873258,1.16079,1.013632,4.109869,0.004919,10.091065
0.093594,4.530441,66.797871,2662.954815,149.731928,460.566781,1.243168,5.991992,0.459721,1.026512,4.329642,0.005013,10.180097
0.093844,4.209174,67.543295,2662.964792,149.810914,461.157801,1.179313,6.112879,0.58217,1.011617,4.107672,0.005029,10.071051
0.094094,4.69264,60.343708,2665.455815,149.730413,460.656318,1.261656,6.199593,1.000733,1.013919,4.22068,0.004972,9.655817
0.094344,3.670714,59.92126,2665.034388,149.763248,462.133762,1.186214,5.825474,0.791165,1.01693,4.466249,0.004933,10.044127
0.094595,5.280237,54.558801,2663.772419,149.756707,461.077863,1.33365,5.786041,0.402897,1.034004,4.11583,0.005018,10.104858
0.094845,4.277004,60.144736,2668.010643,149.790879,461.787851,1.277109,5.980192,1.015662,1.011332,4.10482,0.00496,10.163842
0.095095,4.391408,65.558484,2664.486854,149.736036,461.62438,1.187582,5.996242,1.242659,1.00189,4.04819,0.004926,9.901239
0.095345,4.193261,52.88083,2668.021388,149.788583,462.747807,1.397017,5.935533,0.878997,1.026034,4.257845,0.004944,9.981273
0.095596,4.25638,53.67404,2666.689722,149.781594,460.581945,1.403784,6.162907,0.682243,1.004468,4.075113,0.004994,9.905798
0.095846,5.080003,62.051338,2662.181286,149.807514,461.939895,1.435289,6.064447,0.64557,1.004879,3.772696,0.004908,9.876994
0.096096,4.60712,53.572535,2666.696303,149.839302,462.126577,1.62688,5.995166,0.139492,1.008205,4.170462,0.004966,10.292892
0.096346,4.472662,61.099742,2664.616699,149.80127,461.275916,1.521787,5.914124,0.629893,1.006034,3.946579,0.004944,10.083276
0.096597,3.430974,64.650847,2662.076156,149.763055,461.551977,1.470287,6.260158,0.712693,1.015527,3.950566,0.005036,10.215231
0.096847,4.497996,49.982853,2663.609159,149.794338,462.042446,1.730696,6.306233,0.404673,1.012799,4.02374,0.005005,9.943155
0.097097,3.950611,60.001917,2664.162332,149.762056,461.459467,1.698033,6.141912,0.475507,1.016536,3.95254,0.00495,10.112895
0.097347,4.551212,58.171831,2663.737221,149.754894,461.593294,1.705587,6.487927,0.493848,0.981977,3.661761,0.004953,9.875379
0.097598,4.087762,57.051451,2666.376987,149.823036,461.799448,1.634325,6.432819,0.315986,1.005895,4.018966,0.004938,9.957484
0.097848,4.566143,57.422349,2667.222789,149.79246,462.260836,1.707361,6.560508,0.768066,0.995912,4.021375,0.004996,10.408509
0.098098,4.261751,57.854794,2664.938767,149.791298,462.211618,1.695061,6.217194,0.229173,1.013475,3.666805,0.004902,10.077916
0.098348,4.790818,60.120575,2668.559346,149.765259,461.160749,1.736672,6.084786,0.045546,1.005605,3.992762,0.00494,10.28238
0.098599,4.324179,53.180884,2667.24069,149.756629,462.666483,1.964265,6.291672,-0.25355,1.020633,3.89371,0.004943,9.930918
0.098849,4.149759,53.193717,2666.678689,149.830026,461.855043,1.800844,6.265766,0.05635,1.014292,3.705965,0.004934,10.563086
0.099099,3.803044,58.229131,2666.318534,149.810304,462.255989,1.75496,6.246747,0.630317,0.999476,3.666803,0.005021,9.784749
0.099349,4.422196,56.996474,2668.044533,149.769591,461.552914,2.070595,6.16929,0.507945,1.012235,3.673209,0.004942,10.143935
0.0996,3.99329,50.089092,2667.256247,149.800298,462.487608,2.111911,6.157422,-0.117662,1.022007,3.896449,0.004948,10.603251
0.09985,4.720923,53.892406,2666.61854,149.835009,461.716239,2.112452,5.889245,-0.176566,1.011796,3.649625,0.004885,10.419209
0.1001,4.294068,56.6861,2668.830259,149.794377,462.179708,2.228508,6.545313,0.760082,1.013326,3.770363,0.004944,10.478699
0.10035,3.631923,53.733078,2664.613136,149.764715,462.055074,2.092813,6.408175,0.33787,1.007493,3.83179,0.004932,10.230007
0.100601,4.372875,47.648482,2667.267545,149.799254,463.511342,2.173573,6.738098,0.919113,1.000971,3.621534,0.004888,10.585581
0.100851,4.353086,53.527303,2664.867548,149.783838,461.883883,2.276137,6.407847,0.271859,1.008808,3.797471,0.004991,10.152306
0.101101,4.578255,47.771489,2666.637597,149.786014,462.886745,2.291329,6.478609,0.367882,1.009932,3.674759,0.004904,10.193777
0.101351,4.268371,50.655775,2665.403263,149.745956,462.041211,2.393033,6.702262,-0.188409,1.023344,3.58131,0.004911,10.379378
0.101602,4.265745,50.584304,2668.625709,149.756474,461.950837,2.346581,6.468093,-0.077433,1.004933,3.607675,0.004876,10.181786
0.101852,3.854702,52.218225,2669.592921,149.7771,462.746745,2.429497,6.155449,0.208206,1.007366,3.651895,0.004837,10.835824
0.102102,4.753639,52.693118,2669.582855,149.763648,463.157859,2.378747,6.724482,0.130926,1.018779,3.732069,0.004909,10.286102
0.102352,4.325477,53.342313,2668.71636,149.71489,462.615517,2.25516,6.816413,0.194857,1.004659,3.444056,0.004902,10.436831
0.102603,4.717327,54.830601,2668.55557,149.765162,462.462352,2.488053,6.200916,0.405645,0.99336,3.76518,0.004865,10.526334
0.102853,4.414797,43.879598,2666.239884,149.70844,462.984123,2.589332,6.371977,0.523923,0.98961,3.440636,0.004856,10.409391
