Time,S_S,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2
day,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg O2/l,mg N/l,mg N/l,mg N/l,mg N/l,eq ALK/l,mg N/l
0.051051,5.712809,154.577959,2628.119605,148.797236,455.664032,0.407191,2.199866,9.257163,0.897168,7.378104,0.005861,5.853009
0.051301,5.704239,153.942126,2628.398371,148.803238,455.697102,0.408073,2.21589,9.196083,0.898478,7.363119,0.005856,5.885266
0.051552,5.69566,153.307074,2628.676603,148.809243,455.730175,0.408961,2.231969,9.135103,0.89978,7.348071,0.00585,5.917484
0.051802,5.687069,152.672811,2628.954298,148.815252,455.763252,0.409858,2.248104,9.074223,0.901075,7.33296,0.005845,5.949662
0.052052,5.678468,152.039345,2629.231449,148.821265,455.796333,0.410762,2.264296,9.013443,0.902362,7.317788,0.005839,5.981798
0.052302,5.669855,151.406685,2629.508052,148.827281,455.829416,0.411673,2.280545,8.952763,0.903641,7.302555,0.005834,6.013893
0.052553,5.66123,150.774837,2629.784102,148.8333,455.862503,0.412593,2.296852,8.892183,0.904913,7.287261,0.005828,6.045945
0.052803,5.652594,150.14381,2630.059594,148.839323,455.895594,0.41352,2.313218,8.831704,0.906177,7.271905,0.005823,6.077953
0.053053,5.643946,149.513611,2630.334522,148.845349,455.928688,0.414456,2.329643,8.771325,0.907434,7.25649,0.005817,6.109918
0.053303,5.635285,148.884249,2630.608883,148.851379,455.961786,0.415399,2.346128,8.711048,0.908683,7.241014,0.005812,6.141837
0.053554,5.626612,148.25573,2630.88267,148.857412,455.994887,0.416352,2.362675,8.650871,0.909925,7.225479,0.005806,6.17371
0.053804,5.617926,147.628063,2631.155879,148.863448,456.027991,0.417312,2.379283,8.590795,0.91116,7.209884,0.005801,6.205537
0.054054,5.609228,147.001255,2631.428505,148.869488,456.061099,0.418282,2.395953,8.530821,0.912387,7.19423,0.005795,6.237316
0.054304,5.600516,146.375314,2631.700542,148.875531,456.09421,0.41926,2.412686,8.470948,0.913606,7.178518,0.00579,6.269047
0.054555,5.591792,145.750248,2631.971987,148.881578,456.127324,0.420247,2.429483,8.411176,0.914819,7.162748,0.005784,6.300729
0.054805,5.583053,145.126064,2632.242833,148.887627,456.160442,0.421244,2.446344,8.351507,0.916024,7.146919,0.005779,6.33236
0.055055,5.574302,144.502769,2632.513077,148.89368,456.193563,0.42225,2.46327,8.291939,0.917222,7.131033,0.005773,6.363941
0.055305,5.565536,143.880372,2632.782712,148.899736,456.226688,0.423265,2.480262,8.232473,0.918412,7.11509,0.005768,6.395471
0.055556,5.556757,143.258879,2633.051735,148.905795,456.259816,0.42429,2.49732,8.173109,0.919595,7.09909,0.005763,6.426948
0.055806,5.547964,142.638299,2633.32014,148.911857,456.292948,0.425325,2.514445,8.113848,0.920771,7.083034,0.005757,6.458373
0.056056,5.539156,142.018638,2633.587923,148.917922,456.326082,0.426369,2.531638,8.05469,0.92194,7.066922,0.005752,6.489743
0.056306,5.530334,141.399905,2633.855078,148.923991,456.35922,0.427424,2.548899,7.995634,0.923101,7.050753,0.005746,6.521059
0.056557,5.521498,140.782106,2634.1216,148.930062,456.392362,0.42849,2.56623,7.936681,0.924255,7.03453,0.005741,6.552319
0.056807,5.512648,140.16525,2634.387486,148.936136,456.425506,0.429565,2.583629,7.877832,0.925402,7.018251,0.005735,6.583523
0.057057,5.503783,139.549343,2634.652729,148.942214,456.458654,0.430652,2.6011,7.819086,0.926542,7.001918,0.00573,6.614671
0.057307,5.494903,138.934392,2634.917326,148.948294,456.491806,0.431749,2.618641,7.760443,0.927674,6.985531,0.005724,6.64576
0.057558,5.486008,138.320406,2635.181271,148.954377,456.52496,0.432858,2.636253,7.701904,0.928799,6.96909,0.005719,6.676791
0.057808,5.477099,137.707392,2635.444559,148.960463,456.558118,0.433977,2.653938,7.643469,0.929917,6.952595,0.005714,6.707762
0.058058,5.468175,137.095356,2635.707186,148.966552,456.591279,0.435109,2.671695,7.585138,0.931028,6.936047,0.005708,6.738673
0.058308,5.459235,136.484307,2635.969147,148.972643,456.624444,0.436251,2.689526,7.526912,0.932131,6.919447,0.005703,6.769523
0.058559,5.450281,135.874251,2636.230437,148.978738,456.657612,0.437406,2.707431,7.46879,0.933227,6.902794,0.005697,6.800312
0.058809,5.441312,135.265195,2636.491051,148.984834,456.690783,0.438573,2.72541,7.410773,0.934316,6.886089,0.005692,6.831038
0.059059,5.432327,134.657148,2636.750984,148.990934,456.723957,0.439753,2.743465,7.352862,0.935398,6.869333,0.005686,6.8617
0.059309,5.423327,134.050116,2637.010233,148.997036,456.757134,0.440945,2.761596,7.295055,0.936472,6.852525,0.005681,6.892299
0.05956,5.414313,133.444106,2637.268791,149.003141,456.790315,0.442149,2.779803,7.237354,0.937539,6.835667,0.005676,6.922832
0.05981,5.405282,132.839125,2637.526654,149.009248,456.823499,0.443367,2.798087,7.179759,0.938599,6.818758,0.00567,6.9533
0.06006,5.396237,132.235182,2637.783818,149.015357,456.856686,0.444598,2.816448,7.122269,0.939651,6.801799,0.005665,6.983702
0.06031,5.387177,131.632282,2638.040277,149.021469,456.889876,0.445843,2.834888,7.064886,0.940697,6.78479,0.005659,7.014036
0.060561,5.378101,131.030433,2638.296028,149.027584,456.92307,0.447101,2.853407,7.00761,0.941734,6.767732,0.005654,7.044302
0.060811,5.36901,130.429642,2638.551065,149.0337,456.956267,0.448374,2.872004,6.95044,0.942765,6.750626,0.005648,7.074499
0.061061,5.359904,129.829916,2638.805383,149.039819,456.989467,0.449661,2.890682,6.893377,0.943788,6.733471,0.005643,7.104627
0.061311,5.350783,129.231262,2639.058978,149.04594,457.02267,0.450962,2.90944,6.836422,0.944804,6.716267,0.005638,7.134684
0.061562,5.341647,128.633687,2639.311846,149.052063,457.055876,0.452279,2.928279,6.779574,0.945812,6.699016,0.005632,7.16467
0.061812,5.332495,128.037198,2639.563981,149.058188,457.089085,0.45361,2.947199,6.722834,0.946813,6.681718,0.005627,7.194583
0.062062,5.323329,127.441802,2639.815379,149.064315,457.122298,0.454957,2.966202,6.666202,0.947807,6.664373,0.005621,7.224424
0.062312,5.314148,126.847507,2640.066035,149.070444,457.155514,0.45632,2.985287,6.609679,0.948793,6.646981,0.005616,7.254192
0.062563,5.304951,126.254318,2640.315944,149.076575,457.188732,0.457699,3.004455,6.553264,0.949772,6.629544,0.005611,7.283884
0.062813,5.29574,125.662243,2640.565103,149.082707,457.221954,0.459094,3.023707,6.496958,0.950743,6.61206,0.005605,7.313502
0.063063,5.286514,125.071289,2640.813506,149.088842,457.255179,0.460506,3.043043,6.440762,0.951707,6.594532,0.0056,7.343043
0.063313,5.277274,124.481462,2641.061148,149.094977,457.288408,0.461935,3.062463,6.384675,0.952664,6.576958,0.005594,7.372508
0.063564,5.268019,123.89277,2641.308026,149.101115,457.321639,0.463382,3.081969,6.328699,0.953613,6.559341,0.005589,7.401895
0.063814,5.25875,123.305219,2641.554134,149.107254,457.354873,0.464846,3.10156,6.272833,0.954554,6.541679,0.005584,7.431203
0.064064,5.249466,122.718816,2641.799468,149.113394,457.38811,0.466329,3.121237,6.217077,0.955488,6.523973,0.005578,7.460432
0.064314,5.240168,122.133567,2642.044024,149.119535,457.421351,0.46783,3.141001,6.161433,0.956414,6.506224,0.005573,7.48958
0.064565,5.230856,121.54948,2642.287797,149.125678,457.454594,0.46935,3.160852,6.1059,0.957333,6.488433,0.005568,7.518648
0.064815,5.22153,120.966561,2642.530782,149.131822,457.487841,0.470889,3.18079,6.050479,0.958244,6.470599,0.005562,7.547634
0.065065,5.212191,120.384817,2642.772974,149.137967,457.52109,0.472448,3.200816,5.99517,0.959147,6.452723,0.005557,7.576537
0.065315,5.202838,119.804254,2643.014371,149.144113,457.554343,0.474027,3.220931,5.939974,0.960043,6.434805,0.005551,7.605357
0.065566,5.193471,119.224879,2643.254966,149.150259,457.587598,0.475627,3.241134,5.88489,0.960931,6.416847,0.005546,7.634092
0.065816,5.184092,118.646698,2643.494755,149.156407,457.620857,0.477248,3.261427,5.829921,0.961812,6.398847,0.005541,7.662742
0.066066,5.174699,118.069718,2643.733735,149.162555,457.654119,0.47889,3.281809,5.775064,0.962685,6.380808,0.005535,7.691306
0.066316,5.165293,117.493946,2643.971899,149.168703,457.687383,0.480555,3.302281,5.720323,0.96355,6.362728,0.00553,7.719784
0.066567,5.155875,116.919388,2644.209246,149.174852,457.720651,0.482241,3.322843,5.665696,0.964408,6.344609,0.005524,7.748173
0.066817,5.146445,116.34605,2644.445768,149.181001,457.753921,0.483951,3.343496,5.611184,0.965257,6.326451,0.005519,7.776474
0.067067,5.137002,115.773938,2644.681463,149.187151,457.787195,0.485684,3.36424,5.556788,0.966099,6.308254,0.005514,7.804685
0.067317,5.127548,115.20306,2644.916326,149.1933,457.820471,0.487441,3.385076,5.502508,0.966934,6.290019,0.005508,7.832806
0.067568,5.118082,114.633421,2645.150353,149.199449,457.85375,0.489223,3.406004,5.448345,0.96776,6.271747,0.005503,7.860836
0.067818,5.108605,114.065027,2645.383539,149.205598,457.887032,0.49103,3.427023,5.394299,0.968579,6.253437,0.005498,7.888774
0.068068,5.099117,113.497885,2645.61588,149.211747,457.920317,0.492863,3.448135,5.340371,0.96939,6.23509,0.005492,7.916619
0.068318,5.089618,112.932001,2645.847372,149.217895,457.953605,0.494722,3.46934,5.286561,0.970193,6.216707,0.005487,7.94437
0.068569,5.080108,112.367381,2646.07801,149.224043,457.986896,0.496607,3.490638,5.23287,0.970988,6.198287,0.005482,7.972026
0.068819,5.070589,111.804032,2646.307791,149.23019,458.02019,0.498521,3.512029,5.179298,0.971776,6.179832,0.005476,7.999587
0.069069,5.06106,111.241958,2646.536709,149.236336,458.053487,0.500463,3.533514,5.125847,0.972555,6.161342,0.005471,8.027051
0.069319,5.051521,110.681166,2646.764761,149.24248,458.086786,0.502433,3.555093,5.072516,0.973327,6.142817,0.005466,8.054417
0.06957,5.041973,110.121663,2646.991943,149.248624,458.120089,0.504434,3.576765,5.019307,0.974091,6.124258,0.00546,8.081685
0.06982,5.032417,109.563453,2647.218251,149.254766,458.153394,0.506464,3.598532,4.966219,0.974847,6.105665,0.005455,8.108854
0.07007,5.022853,109.006543,2647.443679,149.260907,458.186702,0.508526,3.620394,4.913254,0.975595,6.087038,0.005449,8.135923
0.07032,5.01328,108.450939,2647.668225,149.267045,458.220013,0.51062,3.64235,4.860413,0.976335,6.068378,0.005444,8.16289
0.070571,5.003701,107.896646,2647.891885,149.273182,458.253326,0.512747,3.664401,4.807696,0.977067,6.049686,0.005439,8.189756
0.070821,4.994114,107.343669,2648.114653,149.279316,458.286643,0.514907,3.686547,4.755103,0.977791,6.030961,0.005433,8.216518
0.071071,4.984521,106.792016,2648.336527,149.285449,458.319962,0.517101,3.708788,4.702636,0.978507,6.012205,0.005428,8.243177
0.071321,4.974922,106.24169,2648.557502,149.291578,458.353284,0.519331,3.731124,4.650296,0.979216,5.993417,0.005423,8.26973
0.071572,4.965318,105.692697,2648.777574,149.297705,458.386608,0.521598,3.753555,4.598083,0.979916,5.974598,0.005417,8.296177
0.071822,4.955708,105.145044,2648.996739,149.303829,458.419936,0.523901,3.776082,4.545998,0.980609,5.955749,0.005412,8.322518
0.072072,4.946094,104.598735,2649.214994,149.309949,458.453266,0.526243,3.798704,4.494042,0.981293,5.936869,0.005407,8.34875
0.072322,4.936477,104.053775,2649.432335,149.316066,458.486599,0.528624,3.821422,4.442216,0.98197,5.917961,0.005401,8.374874
0.072573,4.926855,103.51017,2649.648757,149.322179,458.519934,0.531045,3.844235,4.39052,0.982638,5.899022,0.005396,8.400888
0.072823,4.917232,102.967925,2649.864257,149.328289,458.553273,0.533508,3.867143,4.338957,0.983299,5.880055,0.005391,8.42679
0.073073,4.907606,102.427045,2650.078832,149.334394,458.586614,0.536014,3.890147,4.287526,0.983952,5.86106,0.005386,8.452581
0.073323,4.897978,101.887535,2650.292477,149.340495,458.619957,0.538563,3.913245,4.23623,0.984596,5.842037,0.00538,8.478259
0.073574,4.88835,101.3494,2650.505189,149.34659,458.653304,0.541157,3.936439,4.185068,0.985233,5.822986,0.005375,8.503823
0.073824,4.878722,100.812645,2650.716964,149.352681,458.686653,0.543798,3.959728,4.134042,0.985862,5.803908,0.00537,8.529271
0.074074,4.869094,100.277274,2650.927798,149.358767,458.720004,0.546487,3.983112,4.083154,0.986483,5.784803,0.005364,8.554604
0.074324,4.859468,99.743292,2651.137689,149.364846,458.753358,0.549224,4.00659,4.032404,0.987096,5.765672,0.005359,8.579819
0.074575,4.849844,99.210704,2651.346632,149.37092,458.786715,0.552012,4.030163,3.981793,0.987701,5.746515,0.005354,8.604916
0.074825,4.840222,98.679514,2651.554624,149.376988,458.820075,0.554852,4.05383,3.931324,0.988298,5.727332,0.005348,8.629893
0.075075,4.830604,98.149727,2651.761661,149.383048,458.853437,0.557746,4.07759,3.880996,0.988888,5.708124,0.005343,8.65475
0.075325,4.820991,97.621347,2651.967741,149.389102,458.886802,0.560695,4.101444,3.830813,0.989469,5.688892,0.005338,8.679485
0.075576,4.811383,97.094378,2652.172859,149.395149,458.920169,0.563701,4.125391,3.780774,0.990043,5.669636,0.005333,8.704098
0.075826,4.801782,96.568824,2652.377013,149.401187,458.953539,0.566766,4.149431,3.730882,0.990609,5.650355,0.005327,8.728586
0.076076,4.792187,96.04469,2652.580199,149.407218,458.986911,0.569891,4.173562,3.681138,0.991167,5.631051,0.005322,8.752949
0.076326,4.782601,95.521979,2652.782414,149.41324,459.020286,0.573078,4.197786,3.631544,0.991717,5.611724,0.005317,8.777186
0.076577,4.773024,95.000696,2652.983655,149.419253,459.053663,0.57633,4.2221,3.5821,0.99226,5.592374,0.005311,8.801296
0.076827,4.763457,94.480843,2653.183919,149.425257,459.087043,0.579649,4.246505,3.53281,0.992795,5.573002,0.005306,8.825276
0.077077,4.753901,93.962425,2653.383202,149.43125,459.120425,0.583036,4.271,3.483675,0.993322,5.553608,0.005301,8.849127
0.077327,4.744358,93.445446,2653.581501,149.437234,459.15381,0.586494,4.295584,3.434696,0.993841,5.534192,0.005296,8.872846
0.077578,4.734828,92.929907,2653.778814,149.443206,459.187198,0.590025,4.320257,3.385876,0.994353,5.514755,0.00529,8.896433
0.077828,4.725313,92.415814,2653.975138,149.449168,459.220587,0.593632,4.345017,3.337216,0.994857,5.495298,0.005285,8.919887
0.078078,4.715813,91.903168,2654.170469,149.455117,459.25398,0.597318,4.369864,3.288718,0.995354,5.475819,0.00528,8.943205
0.078328,4.706331,91.391974,2654.364805,149.461055,459.287374,0.601084,4.394796,3.240386,0.995843,5.456321,0.005275,8.966387
0.078579,4.696867,90.882234,2654.558143,149.466979,459.320771,0.604933,4.419814,3.19222,0.996325,5.436803,0.005269,8.989431
0.078829,4.687423,90.373951,2654.750481,149.47289,459.354171,0.60887,4.444915,3.144223,0.996799,5.417266,0.005264,9.012337
0.079079,4.678,89.867127,2654.941815,149.478786,459.387573,0.612896,4.470099,3.096398,0.997266,5.397709,0.005259,9.035102
0.079329,4.668599,89.361766,2655.132143,149.484668,459.420977,0.617014,4.495364,3.048747,0.997726,5.378134,0.005254,9.057725
0.07958,4.659223,88.857869,2655.321462,149.490535,459.454384,0.621229,4.520709,3.001272,0.998178,5.358541,0.005249,9.080205
0.07983,4.649872,88.355439,2655.50977,149.496386,459.487793,0.625544,4.546133,2.953976,0.998624,5.338929,0.005243,9.102541
0.08008,4.640548,87.854479,2655.697065,149.50222,459.521204,0.629961,4.571634,2.906863,0.999062,5.3193,0.005238,9.124731
0.08033,4.631253,87.35499,2655.883343,149.508036,459.554618,0.634486,4.597211,2.859934,0.999493,5.299653,0.005233,9.146773
0.080581,4.621988,86.856975,2656.068603,149.513835,459.588034,0.639121,4.622862,2.813194,0.999917,5.27999,0.005228,9.168666
0.080831,4.612756,86.360435,2656.252842,149.519614,459.621452,0.643871,4.648586,2.766644,1.000334,5.260309,0.005223,9.190409
0.081081,4.603558,85.865371,2656.436058,149.525374,459.654873,0.648741,4.67438,2.720289,1.000744,5.240612,0.005218,9.212
0.081331,4.594396,85.371787,2656.618248,149.531113,459.688296,0.653735,4.700243,2.674131,1.001147,5.220899,0.005212,9.233437
0.081582,4.585271,84.879682,2656.799411,149.536831,459.721721,0.658857,4.726172,2.628175,1.001543,5.201171,0.005207,9.254719
0.081832,4.576187,84.389058,2656.979544,149.542526,459.755149,0.664113,4.752166,2.582423,1.001933,5.181426,0.005202,9.275845
0.082082,4.567145,83.899917,2657.158645,149.548198,459.788578,0.669507,4.778222,2.53688,1.002316,5.161667,0.005197,9.296812
0.082332,4.558147,83.41226,2657.336712,149.553846,459.82201,0.675046,4.804338,2.491549,1.002693,5.141892,0.005192,9.31762
0.082583,4.549195,82.926087,2657.513742,149.559468,459.855445,0.680735,4.830511,2.446435,1.003063,5.122103,0.005187,9.338266
0.082833,4.540292,82.4414,2657.689735,149.565065,459.888881,0.686579,4.856738,2.401542,1.003427,5.102299,0.005182,9.358748
0.083083,4.53144,81.958198,2657.864687,149.570634,459.92232,0.692586,4.883018,2.356874,1.003784,5.082481,0.005177,9.379066
0.083333,4.522642,81.476484,2658.038596,149.576174,459.95576,0.698762,4.909346,2.312437,1.004136,5.062649,0.005172,9.399217
0.083584,4.5139,80.996256,2658.211462,149.581685,459.989203,0.705113,4.93572,2.268234,1.004481,5.042804,0.005167,9.419199
0.083834,4.505216,80.517517,2658.383281,149.587164,460.022648,0.711646,4.962136,2.224271,1.00482,5.022945,0.005162,9.439012
0.084084,4.496595,80.040265,2658.554052,149.592612,460.056096,0.718371,4.988591,2.180553,1.005153,5.003072,0.005157,9.458652
0.084334,4.488038,79.564501,2658.723773,149.598026,460.089545,0.725293,5.015081,2.137086,1.00548,4.983187,0.005152,9.478118
0.084585,4.479548,79.090226,2658.892441,149.603406,460.122996,0.732422,5.041603,2.093874,1.005801,4.96329,0.005147,9.497409
0.084835,4.471129,78.617439,2659.060055,149.608749,460.15645,0.739766,5.068152,2.050925,1.006117,4.943379,0.005142,9.516523
0.085085,4.462783,78.146141,2659.226613,149.614054,460.189906,0.747334,5.094724,2.008244,1.006427,4.923457,0.005137,9.535457
0.085335,4.454514,77.67633,2659.392112,149.61932,460.223363,0.755136,5.121314,1.965838,1.006731,4.903522,0.005132,9.55421
0.085586,4.446326,77.208008,2659.55655,149.624546,460.256823,0.763181,5.147919,1.923712,1.00703,4.883576,0.005127,9.572779
0.085836,4.438222,76.741174,2659.719926,149.629729,460.290285,0.77148,5.174532,1.881874,1.007323,4.863619,0.005122,9.591164
0.086086,4.430205,76.275828,2659.882237,149.634867,460.323749,0.780044,5.20115,1.840332,1.007611,4.843649,0.005117,9.609361
0.086336,4.42228,75.81197,2660.043479,149.63996,460.357215,0.788885,5.227766,1.799092,1.007894,4.823669,0.005112,9.62737
0.086587,4.41445,75.3496,2660.203652,149.645005,460.390683,0.798013,5.254375,1.758162,1.008171,4.803679,0.005107,9.645188
0.086837,4.406719,74.888718,2660.362752,149.650001,460.424153,0.807442,5.28097,1.717551,1.008443,4.783677,0.005103,9.662813
0.087087,4.399092,74.429324,2660.520776,149.654945,460.457625,0.817184,5.307546,1.677266,1.00871,4.763665,0.005098,9.680243
0.087337,4.391572,73.971418,2660.677721,149.659835,460.491099,0.827253,5.334096,1.637316,1.008972,4.743644,0.005093,9.697476
0.087588,4.384166,73.515,2660.833585,149.66467,460.524574,0.837663,5.360614,1.597711,1.009228,4.723612,0.005088,9.714511
0.087838,4.376876,73.060071,2660.988364,149.669446,460.558052,0.848428,5.387091,1.558458,1.009479,4.703571,0.005084,9.731346
0.088088,4.369708,72.606632,2661.142054,149.674163,460.591532,0.859564,5.413521,1.519569,1.009725,4.683521,0.005079,9.747977
0.088338,4.362668,72.154683,2661.294651,149.678817,460.625013,0.871086,5.439896,1.481053,1.009966,4.663462,0.005074,9.764405
0.088589,4.35576,71.704226,2661.446151,149.683406,460.658497,0.88301,5.466208,1.442919,1.010201,4.643394,0.00507,9.780626
0.088839,4.348989,71.255261,2661.596549,149.687928,460.691982,0.895354,5.492448,1.40518,1.010431,4.623318,0.005065,9.796639
0.089089,4.342362,70.807792,2661.745842,149.69238,460.72547,0.908135,5.518607,1.367845,1.010656,4.603235,0.005061,9.812442
0.089339,4.335884,70.361819,2661.894022,149.69676,460.758959,0.92137,5.544678,1.330926,1.010875,4.583144,0.005056,9.828033
0.08959,4.329561,69.917346,2662.041086,149.701064,460.79245,0.935079,5.570649,1.294434,1.011088,4.563046,0.005052,9.843411
0.08984,4.3234,69.474375,2662.187025,149.705291,460.825943,0.94928,5.596511,1.258381,1.011296,4.542941,0.005047,9.858574
0.09009,4.317407,69.032911,2662.331835,149.709437,460.859437,0.963993,5.622255,1.222781,1.011497,4.522831,0.005043,9.873521
0.09034,4.311588,68.592958,2662.475507,149.713499,460.892934,0.979237,5.647869,1.187644,1.011692,4.502715,0.005039,9.888249
0.090591,4.305951,68.154519,2662.618033,149.717475,460.926432,0.995033,5.673343,1.152983,1.011881,4.482595,0.005034,9.902758
0.090841,4.300503,67.717602,2662.759406,149.721362,460.959932,1.0114,5.698666,1.118813,1.012063,4.46247,0.00503,9.917046
0.091091,4.295251,67.282211,2662.899616,149.725156,460.993434,1.02836,5.723827,1.085145,1.012237,4.442342,0.005026,9.931112
0.091341,4.290202,66.848355,2663.038653,149.728854,461.026937,1.045934,5.748813,1.051994,1.012405,4.422212,0.005022,9.944955
0.091592,4.285366,66.416041,2663.176506,149.732454,461.060442,1.064141,5.773613,1.019373,1.012564,4.402079,0.005018,9.958573
0.091842,4.28075,65.985278,2663.313165,149.735953,461.093949,1.083002,5.798216,0.987296,1.012715,4.381946,0.005014,9.971967
0.092092,4.276363,65.556075,2663.448617,149.739347,461.127458,1.102537,5.822608,0.955776,1.012857,4.361812,0.00501,9.985135
0.092342,4.272213,65.128444,2663.582849,149.742632,461.160968,1.122767,5.846778,0.924827,1.012989,4.34168,0.005006,9.998077
0.092593,4.268309,64.702396,2663.715848,149.745807,461.19448,1.14371,5.870712,0.894463,1.013112,4.32155,0.005002,10.010792
0.092843,4.264661,64.277945,2663.847597,149.748868,461.227994,1.165384,5.8944,0.864698,1.013224,4.301423,0.004998,10.02328
0.093093,4.261279,63.855104,2663.978083,149.751812,461.261509,1.187807,5.917827,0.835545,1.013324,4.281301,0.004994,10.035542
0.093343,4.25817,63.433889,2664.107287,149.754637,461.295026,1.210994,5.940982,0.807017,1.013413,4.261185,0.00499,10.047577
0.093594,4.255347,63.014316,2664.235193,149.757338,461.328545,1.234961,5.963853,0.779127,1.013489,4.241076,0.004987,10.059386
0.093844,4.252817,62.596404,2664.361782,149.759914,461.362065,1.259719,5.986427,0.751887,1.013551,4.220976,0.004983,10.070969
0.094094,4.250592,62.18017,2664.487035,149.762363,461.395586,1.28528,6.008693,0.72531,1.013598,4.200887,0.00498,10.082327
0.094344,4.248682,61.765635,2664.610931,149.764681,461.42911,1.311652,6.03064,0.699407,1.01363,4.18081,0.004976,10.093462
0.094595,4.247095,61.352821,2664.73345,149.766866,461.462634,1.338842,6.052258,0.674188,1.013646,4.160748,0.004973,10.104375
0.094845,4.245843,60.94175,2664.85457,149.768917,461.496161,1.366852,6.073535,0.649663,1.013644,4.140702,0.00497,10.115067
0.095095,4.244934,60.532446,2664.974269,149.770831,461.529688,1.395683,6.094463,0.62584,1.013624,4.120673,0.004967,10.12554
0.095345,4.244378,60.124935,2665.092523,149.772607,461.563218,1.425331,6.115032,0.602728,1.013584,4.100665,0.004963,10.135795
0.095596,4.244183,59.719241,2665.209311,149.774243,461.596748,1.455791,6.135235,0.580334,1.013524,4.08068,0.00496,10.145836
0.095846,4.244356,59.315394,2665.324608,149.775739,461.630281,1.487051,6.155065,0.558662,1.013442,4.060719,0.004957,10.155665
0.096096,4.244905,58.91342,2665.438391,149.777094,461.663814,1.519099,6.174516,0.537717,1.013336,4.040785,0.004955,10.165285
0.096346,4.245836,58.513349,2665.550637,149.778307,461.697349,1.551915,6.193583,0.517501,1.013207,4.020881,0.004952,10.174698
0.096597,4.247153,58.115212,2665.661322,149.779378,461.730886,1.585477,6.212262,0.498016,1.013052,4.001009,0.004949,10.183907
0.096847,4.248858,57.719038,2665.770425,149.780307,461.764423,1.61976,6.230551,0.479261,1.012871,3.981172,0.004946,10.192917
0.097097,4.250953,57.324859,2665.877923,149.781095,461.797962,1.654731,6.248447,0.461236,1.012662,3.961371,0.004944,10.20173
0.097347,4.253437,56.932707,2665.983797,149.781743,461.831503,1.690356,6.265952,0.443935,1.012424,3.941611,0.004941,10.210351
0.097598,4.256305,56.542615,2666.088027,149.782251,461.865045,1.726596,6.283065,0.427355,1.012156,3.921894,0.004939,10.218783
0.097848,4.259551,56.154614,2666.190596,149.782622,461.898588,1.763408,6.29979,0.411488,1.011857,3.902222,0.004937,10.227031
0.098098,4.263168,55.768739,2666.291488,149.782857,461.932132,1.800745,6.31613,0.396325,1.011526,3.882598,0.004934,10.235099
0.098348,4.267141,55.385021,2666.390688,149.782959,461.965677,1.838556,6.332089,0.381858,1.011161,3.863025,0.004932,10.242992
0.098599,4.271455,55.003493,2666.488187,149.78293,461.999224,1.876789,6.347674,0.368075,1.010763,3.843507,0.00493,10.250713
0.098849,4.276091,54.624189,2666.583975,149.782773,462.032772,1.915386,6.362891,0.354961,1.010328,3.824045,0.004928,10.258267
0.099099,4.281026,54.24714,2666.678046,149.782491,462.066321,1.954288,6.377749,0.342504,1.009858,3.804643,0.004926,10.265661
0.099349,4.286233,53.872378,2666.770397,149.782087,462.099872,1.993436,6.392257,0.330687,1.00935,3.785303,0.004924,10.272897
0.0996,4.29168,53.499935,2666.861027,149.781565,462.133423,2.032765,6.406424,0.319493,1.008805,3.766029,0.004922,10.279981
0.09985,4.297335,53.129841,2666.949939,149.780928,462.166976,2.072213,6.420262,0.308904,1.008221,3.746822,0.004921,10.286918
0.1001,4.303157,52.762127,2667.03714,149.780181,462.200529,2.111716,6.433781,0.298901,1.007598,3.727687,0.004919,10.293712
0.10035,4.309107,52.396821,2667.122636,149.779327,462.234084,2.15121,6.446993,0.289464,1.006935,3.708624,0.004917,10.300369
0.100601,4.315139,52.033951,2667.20644,149.778371,462.26764,2.190632,6.459911,0.280573,1.006231,3.689638,0.004916,10.306894
0.100851,4.321205,51.673546,2667.288565,149.777317,462.301196,2.229919,6.472548,0.272206,1.005487,3.670731,0.004914,10.31329
0.101101,4.327257,51.31563,2667.369026,149.776169,462.334754,2.26901,6.484915,0.264341,1.004702,3.651905,0.004913,10.319564
0.101351,4.333241,50.96023,2667.447843,149.77493,462.368313,2.307848,6.497027,0.256958,1.003876,3.633163,0.004911,10.325719
0.101602,4.339107,50.607369,2667.525033,149.773607,462.401873,2.346376,6.508896,0.250034,1.003008,3.614506,0.00491,10.33176
0.101852,4.344799,50.257069,2667.60062,149.772202,462.435433,2.384542,6.520535,0.243547,1.002099,3.595939,0.004909,10.337692
0.102102,4.350263,49.909352,2667.674623,149.770719,462.468995,2.422296,6.531957,0.237475,1.001148,3.577462,0.004908,10.343519
0.102352,4.355448,49.564238,2667.747065,149.769164,462.502557,2.459591,6.543176,0.231797,1.000156,3.559077,0.004906,10.349245
0.102603,4.3603,49.221746,2667.817969,149.76754,462.536121,2.496386,6.554203,0.226493,0.999122,3.540788,0.004905,10.354874
0.102853,4.364769,48.881894,2667.887358,149.76585,462.569685,2.532642,6.56505,0.22154,0.998047,3.522595,0.004904,10.36041
0.103103,4.368807,48.544697,2667.955251,149.764098,462.60325,2.568326,6.57573,0.21692,0.996931,3.504502,0.004903,10.365858
0.103353,4.372368,48.21017,2668.021672,149.762289,462.636816,2.603408,6.586253,0.212613,0.995775,3.486509,0.004902,10.37122
