Time,S_S,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2
day,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg COD/l,mg O2/l,mg N/l,mg N/l,mg N/l,mg N/l,eq ALK/l,mg N/l
0.048048,5.720034,162.420371,2625.097775,148.722849,455.189245,0.401473,2.023653,10.083041,0.884548,7.560326,0.005929,5.550441
0.048298,5.730797,161.823873,2625.379878,148.726496,455.188699,0.403864,2.038436,10.029967,0.88586,7.541036,0.005922,5.580098
0.048549,5.720699,160.917666,2625.749667,148.731355,455.251278,0.404106,2.05619,9.945719,0.888009,7.526901,0.005918,5.617706
0.048799,5.734187,160.311787,2625.913277,148.738036,455.276448,0.40687,2.092374,9.87251,0.88913,7.50291,0.005912,5.647439
0.049049,5.72207,159.596837,2626.199421,148.74507,455.332298,0.402736,2.111414,9.807241,0.891067,7.48342,0.005909,5.673031
0.049299,5.71418,158.824556,2626.456371,148.752639,455.356736,0.400344,2.126031,9.742382,0.892068,7.471666,0.005904,5.703117
0.04955,5.724049,158.013585,2626.746479,148.75861,455.413763,0.399669,2.123795,9.666969,0.89318,7.459275,0.005898,5.735662
0.0498,5.718941,157.602746,2627.038995,148.764754,455.425906,0.405099,2.139343,9.610912,0.894453,7.455156,0.005892,5.766843
0.05005,5.734746,157.061366,2627.21427,148.771427,455.452557,0.409609,2.139627,9.554232,0.895416,7.444063,0.005887,5.789231
0.0503,5.750567,156.535491,2627.414954,148.776127,455.463071,0.404448,2.136386,9.463316,0.897351,7.44331,0.005879,5.816213
0.050551,5.758761,155.910336,2627.681952,148.781688,455.495924,0.396705,2.154322,9.413946,0.898308,7.426096,0.005871,5.846567
0.050801,5.7527,155.487514,2627.902421,148.789417,455.55155,0.397771,2.179857,9.33171,0.900035,7.411552,0.005869,5.887582
0.051051,5.761966,154.698743,2628.178699,148.794515,455.589275,0.402456,2.195798,9.259388,0.901475,7.401148,0.005862,5.929048
0.051301,5.758384,153.844947,2628.464876,148.799212,455.635494,0.404133,2.213733,9.173007,0.902531,7.384506,0.005859,5.965265
0.051552,5.755383,153.307449,2628.823719,148.807331,455.664041,0.401096,2.228601,9.092357,0.903357,7.376638,0.005855,5.996658
0.051802,5.751802,152.650019,2629.009342,148.816481,455.705064,0.402135,2.226807,9.048309,0.904818,7.35519,0.005847,6.016612
0.052052,5.752195,152.010481,2629.190874,148.822586,455.737812,0.403983,2.230288,8.963359,0.904913,7.347861,0.00584,6.042766
0.052302,5.731151,151.719172,2629.49772,148.829764,455.780146,0.407812,2.23799,8.912368,0.905586,7.337561,0.005834,6.064649
0.052553,5.707448,151.077709,2629.706001,148.83689,455.813609,0.408072,2.246605,8.840679,0.906671,7.317735,0.005826,6.097521
0.052803,5.669973,150.665704,2629.843543,148.84383,455.875721,0.407742,2.24795,8.762828,0.907117,7.301985,0.005818,6.121981
0.053053,5.663681,149.82085,2630.199424,148.849566,455.956228,0.415381,2.266438,8.700661,0.908147,7.303641,0.005811,6.144978
0.053303,5.65625,149.090083,2630.499093,148.856185,456.003747,0.417913,2.275383,8.625926,0.908973,7.284523,0.005806,6.176737
0.053554,5.678561,148.507316,2630.775099,148.86486,456.074896,0.409566,2.305729,8.557338,0.910285,7.261928,0.0058,6.207858
0.053804,5.661597,147.718945,2630.984574,148.870593,456.149977,0.409534,2.327241,8.485916,0.91089,7.236266,0.00579,6.226805
0.054054,5.6251,147.055952,2631.247829,148.87786,456.201162,0.409037,2.354789,8.451123,0.912247,7.216567,0.005785,6.264066
0.054304,5.589624,145.997901,2631.479413,148.883283,456.240163,0.411445,2.365075,8.406555,0.913448,7.196229,0.005781,6.276359
0.054555,5.564965,145.401777,2631.801459,148.888226,456.293143,0.410868,2.367233,8.339463,0.914403,7.179818,0.005777,6.309399
0.054805,5.557639,144.685953,2632.127626,148.894328,456.286065,0.407258,2.375699,8.25636,0.914672,7.164353,0.005771,6.342218
0.055055,5.541578,144.161201,2632.403407,148.901096,456.33392,0.410481,2.39564,8.210198,0.915718,7.144492,0.005767,6.365418
0.055305,5.54613,143.388615,2632.635485,148.907268,456.378249,0.417949,2.415817,8.173244,0.917365,7.125085,0.005762,6.384669
0.055556,5.536997,143.168155,2632.911607,148.912821,456.422133,0.419561,2.434628,8.134877,0.919094,7.10967,0.005756,6.42188
0.055806,5.509713,142.368846,2633.147205,148.918941,456.495377,0.422649,2.466207,8.093757,0.920007,7.09346,0.005754,6.463705
0.056056,5.468332,141.680885,2633.407036,148.925563,456.543358,0.426746,2.482068,8.037863,0.920785,7.072931,0.005747,6.494614
0.056306,5.454637,140.984173,2633.693767,148.934105,456.556994,0.421308,2.518212,7.991218,0.921537,7.059078,0.00574,6.517121
0.056557,5.435846,140.40154,2634.050357,148.939824,456.590462,0.425138,2.525907,7.945148,0.92296,7.0393,0.005733,6.554293
0.056807,5.451666,139.564282,2634.322203,148.946073,456.612054,0.431303,2.543305,7.889775,0.925086,7.021466,0.00573,6.58789
0.057057,5.400145,138.852585,2634.621101,148.952038,456.672455,0.437531,2.564556,7.822005,0.926257,7.001411,0.005725,6.61842
0.057307,5.384847,138.484049,2634.894306,148.958839,456.724304,0.443747,2.587492,7.746012,0.927463,6.983194,0.00572,6.650392
0.057558,5.33413,137.719081,2635.155834,148.963986,456.741371,0.44645,2.605648,7.710056,0.929181,6.971457,0.005715,6.682692
0.057808,5.318282,136.951514,2635.320281,148.968439,456.721887,0.446621,2.629861,7.646046,0.930678,6.9568,0.005713,6.711789
0.058058,5.320214,136.454952,2635.623887,148.97428,456.758825,0.450946,2.653081,7.594986,0.932254,6.941704,0.005705,6.747403
0.058308,5.339885,135.815006,2635.836119,148.97987,456.784242,0.449778,2.671955,7.560552,0.933771,6.924344,0.005701,6.767605
0.058559,5.321631,135.364037,2636.186276,148.984507,456.790003,0.447752,2.693695,7.483679,0.935244,6.900718,0.005692,6.793482
0.058809,5.312533,134.443974,2636.395834,148.989466,456.847451,0.44056,2.715226,7.417123,0.935645,6.880581,0.005687,6.831537
0.059059,5.294241,133.622754,2636.756057,148.994528,456.905536,0.439252,2.725432,7.357003,0.936247,6.87331,0.005684,6.87085
0.059309,5.288624,132.800691,2637.060586,149.000718,456.898517,0.43328,2.753344,7.330645,0.937031,6.854989,0.005679,6.907355
0.05956,5.256581,132.207758,2637.330869,149.008735,456.942138,0.436896,2.779525,7.262717,0.938046,6.83569,0.005672,6.943141
0.05981,5.260824,131.467682,2637.552368,149.013326,456.941843,0.439253,2.814119,7.212264,0.938783,6.821015,0.005665,6.962604
0.06006,5.300043,130.938399,2637.8107,149.019731,456.973145,0.440125,2.836112,7.129622,0.939773,6.809159,0.005664,6.998642
0.06031,5.307336,130.468255,2638.235916,149.025544,457.002513,0.440628,2.864658,7.069174,0.940807,6.796717,0.005662,7.035288
0.060561,5.311192,129.7464,2638.404367,149.03151,457.029936,0.436292,2.90339,7.034098,0.941858,6.772186,0.005659,7.070709
0.060811,5.315244,129.237185,2638.711863,149.036982,457.07812,0.432372,2.934486,6.963952,0.942474,6.76103,0.005654,7.1029
0.061061,5.325668,128.767574,2638.936806,149.045197,457.094563,0.435708,2.949354,6.918049,0.943468,6.734265,0.005648,7.113355
0.061311,5.309744,128.000057,2639.367953,149.052081,457.105945,0.430882,2.955792,6.868413,0.944829,6.717348,0.005644,7.150238
0.061562,5.308295,127.598119,2639.743765,149.056588,457.138542,0.434332,2.976325,6.798125,0.945757,6.706192,0.005638,7.180663
0.061812,5.323564,127.178451,2640.052508,149.06123,457.142478,0.435891,2.989933,6.751039,0.946737,6.691167,0.005632,7.205908
0.062062,5.339561,126.860646,2640.264111,149.067306,457.154826,0.43427,3.011205,6.707042,0.947647,6.670331,0.005627,7.227127
0.062312,5.337462,125.985519,2640.439085,149.0739,457.22527,0.435779,3.036133,6.645847,0.94916,6.650188,0.005621,7.245914
0.062563,5.317687,125.645728,2640.749176,149.079406,457.232614,0.438621,3.063377,6.573392,0.950605,6.635355,0.005615,7.280109
0.062813,5.313109,125.067983,2640.960124,149.087023,457.279233,0.437765,3.085621,6.54026,0.951128,6.610658,0.00561,7.313036
0.063063,5.297807,124.355069,2641.121278,149.093,457.322254,0.446719,3.094043,6.478244,0.952592,6.586052,0.005606,7.357654
0.063313,5.286466,123.626587,2641.343458,149.09839,457.327339,0.451727,3.112513,6.426524,0.953208,6.567439,0.005598,7.383095
0.063564,5.269835,122.960341,2641.524551,149.105089,457.336416,0.455932,3.123969,6.368309,0.954091,6.539959,0.005594,7.418637
0.063814,5.23691,122.50911,2641.804512,149.111696,457.37985,0.457971,3.145358,6.32507,0.954934,6.525481,0.005587,7.454677
0.064064,5.214403,121.873907,2642.10297,149.118196,457.428524,0.454536,3.147626,6.297782,0.956007,6.508658,0.005578,7.478252
0.064314,5.194046,121.109456,2642.371156,149.124282,457.443477,0.461828,3.166242,6.24779,0.95656,6.494064,0.00557,7.514829
0.064565,5.147252,120.631789,2642.642486,149.130272,457.500033,0.463134,3.193745,6.201536,0.957911,6.475763,0.005564,7.549111
0.064815,5.115426,119.810832,2642.878722,149.136312,457.557781,0.459587,3.215035,6.136629,0.958567,6.455297,0.005555,7.577715
0.065065,5.069557,119.414056,2643.104392,149.140677,457.600823,0.461049,3.235694,6.069734,0.959238,6.442453,0.00555,7.605225
0.065315,5.063474,118.857411,2643.35003,149.145802,457.622186,0.462621,3.247356,6.019187,0.960747,6.420807,0.005542,7.654399
0.065566,5.037717,118.294512,2643.456423,149.152243,457.631033,0.463144,3.264675,5.978921,0.961943,6.390549,0.005536,7.691634
0.065816,4.988891,117.730152,2643.619563,149.15981,457.670931,0.465511,3.294159,5.908706,0.96269,6.365838,0.005526,7.721074
0.066066,4.942825,117.185497,2643.864084,149.164652,457.675114,0.476677,3.319377,5.86051,0.963547,6.351896,0.005521,7.752934
0.066316,4.922482,116.775638,2644.171555,149.171982,457.690511,0.484335,3.341565,5.791901,0.96468,6.331175,0.005517,7.769103
0.066567,4.906874,116.198651,2644.448219,149.176613,457.69927,0.480698,3.34622,5.742551,0.96599,6.309702,0.005511,7.79122
0.066817,4.89745,115.833917,2644.694805,149.184502,457.738921,0.488238,3.376717,5.682062,0.967124,6.29663,0.005506,7.82102
0.067067,4.875037,115.104446,2645.012276,149.193053,457.791445,0.49347,3.400803,5.59644,0.968349,6.280601,0.005499,7.855016
0.067317,4.883157,114.45239,2645.293487,149.199311,457.87031,0.501659,3.420706,5.565315,0.969455,6.256467,0.005494,7.881975
0.067568,4.85379,113.946734,2645.570371,149.204441,457.864233,0.507195,3.445702,5.500254,0.970449,6.237991,0.005489,7.915575
0.067818,4.834931,113.508627,2645.826049,149.210282,457.901801,0.500265,3.45967,5.415069,0.970998,6.219641,0.005482,7.940718
0.068068,4.827297,113.033297,2646.011606,149.21738,457.931283,0.497884,3.486296,5.346494,0.971343,6.202104,0.005476,7.98103
0.068318,4.812511,112.514912,2646.233254,149.22279,457.960233,0.493768,3.490824,5.26129,0.972643,6.175055,0.005471,8.001103
0.068569,4.799341,112.003541,2646.452875,149.230305,457.995753,0.486052,3.494813,5.20208,0.973925,6.161346,0.005468,8.018152
0.068819,4.820524,111.496969,2646.738896,149.234172,458.026724,0.495414,3.49234,5.13958,0.97472,6.148457,0.005465,8.055756
0.069069,4.829035,110.883322,2646.896517,149.240394,458.062867,0.492388,3.516008,5.069326,0.974915,6.136057,0.00546,8.076379
0.069319,4.84267,110.259257,2647.156005,149.244658,458.083425,0.491373,3.552477,5.00658,0.975055,6.117393,0.005453,8.107143
0.06957,4.858694,109.673133,2647.388225,149.250442,458.070521,0.488099,3.577367,4.945778,0.976046,6.112378,0.005447,8.14915
0.06982,4.845806,109.15922,2647.486621,149.253823,458.065019,0.479038,3.59843,4.884267,0.976714,6.096517,0.005443,8.17563
0.07007,4.853348,109.100198,2647.62318,149.26239,458.100038,0.479025,3.619401,4.807477,0.977593,6.074442,0.005437,8.197302
0.07032,4.870331,108.633135,2647.788686,149.268538,458.147185,0.477014,3.63333,4.7276,0.977754,6.057767,0.005431,8.227369
0.070571,4.865914,108.12725,2647.930585,149.273986,458.169259,0.466278,3.649226,4.646546,0.977977,6.043424,0.005426,8.253527
0.070821,4.858317,107.361237,2648.268557,149.280933,458.18876,0.463082,3.671555,4.594681,0.978701,6.028096,0.005419,8.291255
0.071071,4.866141,106.846344,2648.507756,149.288245,458.214505,0.456267,3.695691,4.546739,0.979508,6.012577,0.005417,8.311312
0.071321,4.864501,105.974545,2648.683308,149.295285,458.256242,0.456954,3.727265,4.491137,0.979817,5.997739,0.005414,8.334381
0.071572,4.877245,105.603167,2648.826277,149.30229,458.2793,0.45509,3.75808,4.449474,0.980443,5.977748,0.005409,8.355402
0.071822,4.88437,105.235351,2648.968171,149.309156,458.272803,0.453722,3.768635,4.374707,0.980976,5.966267,0.005404,8.365742
0.072072,4.917591,104.520731,2649.186218,149.315917,458.315006,0.453342,3.784139,4.333558,0.981369,5.947301,0.005404,8.383029
0.072322,4.941394,103.935848,2649.333755,149.322397,458.382956,0.459232,3.803336,4.28854,0.982171,5.91807,0.0054,8.407341
0.072573,4.928508,103.475354,2649.49501,149.32801,458.428408,0.461331,3.844771,4.269873,0.98242,5.887598,0.005396,8.426665
0.072823,4.914373,102.653827,2649.631575,149.333247,458.478696,0.460943,3.879861,4.219648,0.98338,5.868745,0.005391,8.45571
0.073073,4.920335,101.979311,2649.944044,149.338438,458.532894,0.471545,3.893133,4.145191,0.98403,5.849285,0.005387,8.477494
0.073323,4.894395,101.197039,2650.141973,149.345522,458.581293,0.477829,3.927442,4.101584,0.984636,5.821472,0.005384,8.486073
0.073574,4.908258,100.673597,2650.344812,149.350197,458.623339,0.484177,3.964295,4.039505,0.985078,5.816384,0.005378,8.523314
0.073824,4.929059,100.369573,2650.56484,149.355517,458.690643,0.48636,3.99302,3.980655,0.986126,5.805835,0.005375,8.540111
0.074074,4.923056,99.65774,2650.758503,149.361714,458.706544,0.488106,4.021051,3.935858,0.986229,5.778354,0.00537,8.565106
0.074324,4.937347,99.242399,2650.888089,149.368877,458.790839,0.495778,4.047726,3.901788,0.987039,5.756379,0.005363,8.592711
0.074575,4.915928,98.793841,2651.029031,149.37587,458.823853,0.500092,4.075956,3.858186,0.988072,5.73796,0.005359,8.62982
0.074825,4.940128,98.437378,2651.119823,149.380367,458.835583,0.502959,4.086691,3.813522,0.988535,5.721536,0.005352,8.655657
0.075075,4.924145,97.674186,2651.261863,149.386237,458.881051,0.510205,4.117256,3.809873,0.988667,5.699438,0.005349,8.691195
0.075325,4.87676,97.03781,2651.485106,149.391624,458.896427,0.513517,4.135951,3.768141,0.989716,5.672573,0.005342,8.718035
0.075576,4.851152,96.393375,2651.690818,149.397315,458.921268,0.519178,4.182035,3.73957,0.9907,5.65779,0.005335,8.744745
0.075826,4.83484,95.820783,2651.873975,149.403269,458.93464,0.521698,4.201563,3.717538,0.991872,5.634556,0.005328,8.776966
0.076076,4.831096,95.270151,2652.150931,149.409515,458.990126,0.523451,4.228852,3.681342,0.992714,5.618689,0.005321,8.795148
0.076326,4.843731,94.434246,2652.295909,149.4167,459.008593,0.532707,4.246639,3.640183,0.993835,5.60574,0.005315,8.816158
0.076577,4.843607,93.853935,2652.391816,149.424158,459.059813,0.54793,4.279203,3.577893,0.994321,5.590672,0.00531,8.851832
0.076827,4.797098,93.411844,2652.566659,149.429824,459.129919,0.553471,4.298179,3.521512,0.99566,5.57838,0.005306,8.886753
0.077077,4.793923,92.648138,2652.792095,149.436297,459.167905,0.556366,4.324735,3.466859,0.9961,5.553848,0.005301,8.901714
0.077327,4.78951,92.254772,2652.916545,149.440966,459.172487,0.571119,4.358767,3.409032,0.996869,5.533944,0.005296,8.929457
0.077578,4.771582,91.577028,2653.076519,149.44741,459.199443,0.578879,4.375761,3.363047,0.997721,5.51443,0.005291,8.955434
0.077828,4.738278,90.638253,2653.259795,149.453525,459.21521,0.58949,4.406544,3.298649,0.998258,5.496805,0.005285,8.964327
0.078078,4.722293,89.997597,2653.576164,149.461451,459.27049,0.594211,4.445255,3.217545,0.99867,5.479091,0.005281,8.98863
0.078328,4.734187,89.476979,2653.850888,149.467313,459.317476,0.604253,4.462573,3.176918,0.999487,5.451568,0.005276,8.997131
0.078579,4.72251,88.865561,2654.113019,149.475012,459.350888,0.608952,4.48139,3.114632,1.000183,5.425489,0.00527,9.010038
0.078829,4.741459,87.996551,2654.387035,149.481021,459.362466,0.61195,4.497911,3.086032,1.000886,5.417303,0.005265,9.048087
0.079079,4.726856,87.52834,2654.677877,149.489918,459.429052,0.6277,4.535117,3.018531,1.001848,5.403043,0.005261,9.070187
0.079329,4.723687,87.161438,2655.015212,149.494543,459.483406,0.625964,4.565949,2.9537,1.001634,5.381299,0.005253,9.096159
0.07958,4.70808,86.988475,2655.288862,149.500429,459.497679,0.625876,4.595035,2.893008,1.001077,5.354894,0.005246,9.112445
0.07983,4.697931,86.630779,2655.464919,149.50616,459.543222,0.623345,4.625475,2.839994,1.001557,5.338406,0.00524,9.139828
0.08008,4.682512,86.045383,2655.6565,149.512929,459.594818,0.620284,4.646715,2.792082,1.0017,5.32831,0.005233,9.152949
0.08033,4.681903,85.693885,2655.827882,149.518391,459.625605,0.630611,4.671789,2.738905,1.001612,5.309392,0.005226,9.18558
0.080581,4.65873,85.157434,2656.05782,149.523416,459.666305,0.634269,4.6947,2.688598,1.001888,5.296281,0.005222,9.20247
0.080831,4.658845,84.714468,2656.334728,149.529925,459.67626,0.642926,4.716533,2.648524,1.001944,5.279427,0.005214,9.230936
0.081081,4.650324,84.285162,2656.579291,149.53525,459.710935,0.651664,4.754303,2.601422,1.001508,5.267262,0.005207,9.258415
0.081331,4.619763,83.915037,2656.768243,149.539291,459.748646,0.658839,4.778945,2.556705,1.001671,5.24949,0.005201,9.27909
0.081582,4.62569,83.496431,2656.949181,149.5462,459.748274,0.664931,4.807721,2.481501,1.002136,5.227479,0.005196,9.304129
0.081832,4.586555,83.376329,2657.128419,149.552517,459.767552,0.663301,4.826345,2.449761,1.00207,5.218456,0.005193,9.324265
0.082082,4.587834,82.914205,2657.382618,149.558206,459.789202,0.664999,4.857362,2.406854,1.002018,5.197691,0.005187,9.333826
0.082332,4.579649,82.448853,2657.587421,149.564111,459.814769,0.670525,4.872745,2.353066,1.002078,5.179244,0.005182,9.356633
0.082583,4.555673,81.638605,2657.79407,149.56919,459.840355,0.67697,4.905216,2.304234,1.001781,5.168222,0.005176,9.377846
0.082833,4.526259,81.123866,2657.988865,149.575722,459.884502,0.683541,4.931015,2.300617,1.00248,5.146815,0.005171,9.401016
0.083083,4.519626,80.494396,2658.154465,149.580417,459.927494,0.693935,4.948229,2.286632,1.002674,5.119597,0.005166,9.406886
0.083333,4.513371,79.926915,2658.315029,149.583572,459.955935,0.693799,4.963271,2.242748,1.002778,5.101923,0.005161,9.414989
0.083584,4.476975,79.11125,2658.464022,149.587325,459.990584,0.703629,4.981717,2.207408,1.002635,5.081217,0.005154,9.437902
0.083834,4.442185,78.847394,2658.66191,149.592999,460.028399,0.709444,4.994737,2.160906,1.002346,5.054339,0.00515,9.46126
0.084084,4.439842,78.429447,2658.823571,149.597886,460.060409,0.71388,5.023777,2.120508,1.002407,5.039397,0.005145,9.470166
0.084334,4.426214,77.673907,2659.000344,149.6013,460.100508,0.719881,5.065447,2.099604,1.002695,5.013824,0.005142,9.494982
0.084585,4.423103,77.500384,2659.215147,149.605816,460.156266,0.729748,5.096236,2.068529,1.003218,4.98614,0.005135,9.519612
0.084835,4.374802,77.002289,2659.462932,149.610328,460.225532,0.737999,5.141141,2.00868,1.003473,4.969869,0.005131,9.54102
0.085085,4.367175,76.108446,2659.682359,149.615311,460.287698,0.749262,5.162875,1.960674,1.003763,4.960776,0.005123,9.556049
0.085335,4.348573,75.837777,2659.823058,149.620547,460.295433,0.755892,5.187895,1.937864,1.003802,4.939399,0.005117,9.570112
0.085586,4.361916,75.549469,2659.913521,149.625524,460.327446,0.765866,5.228264,1.893362,1.003918,4.917064,0.00511,9.584573
0.085836,4.425404,75.465357,2660.054072,149.631302,460.346248,0.774338,5.257847,1.854713,1.004607,4.89976,0.005104,9.620456
0.086086,4.407779,75.048314,2660.18483,149.63877,460.393913,0.777,5.275698,1.80631,1.004711,4.873196,0.005098,9.637074
0.086336,4.399592,74.43159,2660.223866,149.644536,460.378735,0.786244,5.293519,1.768217,1.004473,4.839739,0.005093,9.659916
0.086587,4.408222,74.200163,2660.256692,149.64962,460.390323,0.794735,5.329106,1.7515,1.004862,4.823314,0.005087,9.673233
0.086837,4.382918,73.757535,2660.334385,149.653796,460.371359,0.800909,5.353196,1.716633,1.005446,4.794958,0.005083,9.68611
0.087087,4.391277,73.071972,2660.384892,149.658124,460.391593,0.806628,5.376623,1.68,1.005988,4.777588,0.00508,9.699096
0.087337,4.354119,72.485592,2660.644783,149.665136,460.427575,0.814116,5.406639,1.663482,1.006417,4.750862,0.005075,9.71753
0.087588,4.355915,72.009192,2660.804621,149.6695,460.436183,0.819703,5.422122,1.615917,1.007612,4.731835,0.005068,9.730369
0.087838,4.35798,71.648095,2660.874923,149.675884,460.477884,0.832712,5.452256,1.568829,1.008502,4.709833,0.005065,9.764439
0.088088,4.392871,71.329547,2660.995095,149.681739,460.457586,0.844118,5.475731,1.521667,1.00904,4.675481,0.005063,9.777649
0.088338,4.377975,71.06656,2661.167796,149.687334,460.518816,0.856228,5.506861,1.476554,1.008882,4.655772,0.005059,9.794749
0.088589,4.382424,70.567714,2661.162477,149.69226,460.542392,0.871073,5.536316,1.419725,1.009559,4.637978,0.005057,9.811067
0.088839,4.36895,70.109063,2661.346243,149.698572,460.572441,0.88459,5.557996,1.365048,1.010188,4.612796,0.005055,9.832993
0.089089,4.352889,69.817426,2661.437685,149.701543,460.54731,0.890528,5.584273,1.331954,1.010697,4.583286,0.005052,9.844175
0.089339,4.368779,69.57093,2661.549565,149.705099,460.578342,0.901472,5.609908,1.295312,1.011209,4.553998,0.005047,9.850289
0.08959,4.34046,69.06638,2661.786804,149.709033,460.584186,0.917861,5.629337,1.255676,1.012186,4.542239,0.005044,9.871876
0.08984,4.332006,68.60601,2661.905442,149.71321,460.608897,0.922929,5.649656,1.229075,1.013074,4.51665,0.00504,9.874832
0.09009,4.341695,67.967438,2662.145553,149.717934,460.662116,0.937216,5.677134,1.178391,1.01373,4.495788,0.005036,9.881279
0.09034,4.375741,67.537788,2662.445835,149.724711,460.701696,0.952722,5.69343,1.134708,1.013923,4.470456,0.00503,9.892253
0.090591,4.382354,67.499551,2662.632764,149.729093,460.720225,0.967368,5.709924,1.114129,1.014418,4.441364,0.005024,9.90261
0.090841,4.403215,66.990702,2662.810582,149.734752,460.750289,0.979145,5.739371,1.081644,1.014684,4.428473,0.005021,9.918982
0.091091,4.39197,66.621347,2663.053566,149.740049,460.805258,0.996523,5.752961,1.055228,1.015904,4.422713,0.005017,9.940976
0.091341,4.384875,66.455026,2663.146352,149.743009,460.861328,1.014638,5.778137,1.018899,1.016006,4.396417,0.005014,9.94892
0.091592,4.378859,66.111599,2663.193076,149.745674,460.893127,1.02821,5.786045,0.983327,1.015823,4.372993,0.005009,9.945703
0.091842,4.368985,65.688459,2663.346717,149.750362,460.911433,1.048738,5.811513,0.95976,1.015523,4.360369,0.005008,9.959333
0.092092,4.365681,65.057294,2663.360434,149.753404,460.980713,1.071577,5.842126,0.955659,1.015863,4.337398,0.005005,9.969862
0.092342,4.359627,64.81094,2663.471143,149.756797,460.970568,1.089718,5.862976,0.943082,1.015197,4.315781,0.005002,9.977784
0.092593,4.3815,64.660839,2663.61279,149.758314,461.024803,1.116868,5.881668,0.910979,1.014972,4.295214,0.004999,9.98012
0.092843,4.389007,64.170184,2663.791562,149.761029,461.050225,1.139373,5.901994,0.876518,1.015428,4.280523,0.004996,10.001698
0.093093,4.386311,63.744894,2663.892602,149.764178,461.102328,1.161749,5.921351,0.848491,1.015204,4.25769,0.004992,10.007302
0.093343,4.385077,63.493109,2664.018718,149.766046,461.139654,1.181608,5.943003,0.834667,1.01433,4.242758,0.004991,9.997328
0.093594,4.386879,62.966377,2664.193287,149.766757,461.179601,1.20773,5.967037,0.817092,1.014296,4.224851,0.004991,9.997324
0.093844,4.39565,62.356039,2664.27487,149.770698,461.224874,1.22293,5.984805,0.777117,1.013645,4.204441,0.004987,10.000565
0.094094,4.399331,61.933775,2664.514236,149.772235,461.275839,1.251178,5.996792,0.776149,1.013195,4.179505,0.004985,10.014179
0.094344,4.39678,61.584386,2664.644955,149.774118,461.287778,1.281925,6.002018,0.71768,1.013441,4.159329,0.004982,10.01314
0.094595,4.36859,61.105472,2664.740623,149.775801,461.355566,1.309539,6.009507,0.695298,1.013131,4.133384,0.004978,10.029112
0.094845,4.353742,60.81524,2664.873869,149.777912,461.407393,1.339969,6.027749,0.682687,1.012972,4.113321,0.004977,10.040486
0.095095,4.353485,60.291855,2665.01583,149.77948,461.465639,1.367085,6.028155,0.677159,1.012577,4.089818,0.004975,10.04806
0.095345,4.357826,59.758573,2665.11799,149.780159,461.517445,1.396609,6.04445,0.654727,1.012119,4.071286,0.004973,10.057509
0.095596,4.349382,59.30792,2665.196242,149.781093,461.536034,1.424571,6.072601,0.625461,1.012173,4.053586,0.004972,10.055942
0.095846,4.321416,58.986435,2665.26368,149.78282,461.564102,1.461267,6.088364,0.60455,1.011473,4.030812,0.004969,10.068897
0.096096,4.331264,58.63638,2665.360837,149.786052,461.629061,1.499213,6.096642,0.582515,1.011204,4.019013,0.004969,10.076471
0.096346,4.337514,58.281373,2665.452521,149.786474,461.6814,1.53715,6.132535,0.558744,1.01166,3.999229,0.004966,10.078742
0.096597,4.321825,58.133426,2665.661539,149.788575,461.724184,1.571883,6.155833,0.52892,1.011949,3.978917,0.004964,10.094728
0.096847,4.318536,58.076346,2665.738592,149.788519,461.813322,1.608429,6.176496,0.498589,1.011724,3.958457,0.004959,10.108387
0.097097,4.309601,57.41842,2665.752814,149.788694,461.850933,1.648851,6.198043,0.464919,1.011305,3.939994,0.004956,10.120424
0.097347,4.315462,56.799855,2665.80736,149.7889,461.901677,1.685103,6.207628,0.463669,1.010792,3.924465,0.004951,10.142056
0.097598,4.304206,56.576767,2665.893975,149.789796,461.943241,1.721504,6.227138,0.427731,1.011157,3.899009,0.004949,10.168714
0.097848,4.340253,55.802343,2666.049858,149.791292,461.978027,1.762403,6.260547,0.408313,1.011144,3.875688,0.004946,10.17901
0.098098,4.337853,55.598933,2666.101048,149.791846,462.013615,1.803151,6.272207,0.398126,1.01082,3.861796,0.004944,10.188032
0.098348,4.303688,55.048624,2666.151635,149.791953,462.058091,1.847573,6.277848,0.360422,1.00984,3.835588,0.004942,10.19434
0.098599,4.306142,54.692851,2666.242861,149.790006,462.075931,1.886509,6.296591,0.358712,1.009692,3.817236,0.00494,10.201115
0.098849,4.283939,54.674711,2666.371208,149.788961,462.119276,1.927978,6.325004,0.334551,1.009669,3.80205,0.004937,10.215733
0.099099,4.303998,54.438427,2666.467888,149.78609,462.151392,1.966421,6.328699,0.312329,1.009422,3.782728,0.004936,10.235401
0.099349,4.324002,53.904031,2666.658742,149.784589,462.183891,2.00447,6.340178,0.299539,1.009396,3.774953,0.004932,10.247107
0.0996,4.294534,53.954767,2666.830816,149.783877,462.216002,2.048699,6.347727,0.294928,1.009215,3.755535,0.004927,10.264193
0.09985,4.304903,53.767537,2666.847526,149.782149,462.240304,2.091613,6.358736,0.256678,1.008622,3.736365,0.004926,10.281009
0.1001,4.294827,53.787754,2666.953611,149.781536,462.253082,2.1335,6.374039,0.240695,1.008002,3.718507,0.004924,10.294225
0.10035,4.300524,53.595701,2667.151357,149.778932,462.266839,2.172182,6.399041,0.222662,1.007323,3.701653,0.004921,10.289012
